Comune,Popolazione_totale,mean_km,mean_min,St.Dv_km,St.Dv_min
POZZAGLIA SABINA,302.0,43.212587196467986,49.07799852832965,1.4540318753192618,2.8162228447179185
PRIVERNO,11859.0,27.760684262304288,31.106304635017008,1.5359091456540341,1.3480682719519885
PROCENO,296.0,48.13,53.50555555555556,,
PROSSEDI,728.0,34.193683608058606,34.34089590964591,3.3995228464202647,4.583299663175987
RIANO,9540.0,19.120319706498954,24.676355695317962,1.5084734009038965,1.715853317247724
RIGNANO FLAMINIO,8826.0,23.785921406450637,28.679995971498357,1.3536416931128183,1.420230306173953
RIOFREDDO,698.0,42.641666666666666,37.80555555555556,,
RIPI,2247.0,23.935549770063783,31.630801562577265,1.8455136683782492,1.9810689987902264
RIVODUTRI,1060.0,56.20266226415094,54.572494758909855,2.124502586584453,3.5512093860056724
ROCCA CANTERANO,180.0,26.908,36.412962962962965,1.1568266940211913,1.1942247860039477
ROCCA D'ARCE,465.0,33.43579068100359,38.233643966547184,1.2561136235170736,2.3627004454779557
ROCCA DI CAVE,231.0,25.043666666666663,37.97806637806638,3.7750074024945857,8.229937258810095
ROCCA DI PAPA,17115.0,12.476126205083258,19.90068880449249,1.9288736926564756,2.2662424712002043
ROCCA MASSIMA,740.0,20.892147747747746,28.682177177177177,2.0693393828663007,3.599769940065499
ROCCA PRIORA,11798.0,15.14809089111149,19.594804674991995,0.8814371051699419,1.429239776051785
ROCCA SANTO STEFANO,833.0,23.04596198479392,32.922142190209414,0.2550298457479483,0.25534411542847774
ROCCA SINIBALDA,514.0,48.622691309987026,50.572222222222216,2.25234406996884,4.3993506014280905
ROCCAGIOVINE,235.0,38.64333333333334,36.46111111111112,,
ROCCAGORGA,2822.0,31.600303567210013,39.72878966847783,0.6022719024198646,2.399719205110149
ROCCANTICA,279.0,47.44915890083633,49.12138590203106,1.6515657385913856,2.4984439601924566
ROCCASECCA,2524.0,34.12869057052298,39.37997226624405,2.3181317309899003,3.6101729550579886
ROCCASECCA DEI VOLSCI,796.0,33.7491809045226,35.04221803461753,4.884707690560633,9.640791785696027
ROIATE,627.0,22.431,29.65000000000001,,
RONCIGLIONE,7899.0,24.66177537241001,31.242270470242364,0.7710154495291889,1.0662922519959825
ROVIANO,1238.0,30.823333333333334,31.78333333333333,,
SABAUDIA,14078.0,21.73599867405408,24.635061403924173,3.368989826605365,4.404884088439465
SACROFANO,6269.0,22.394276918168767,27.38639602275749,2.451548395989519,3.3171919438650144
SALISANO,322.0,42.89846273291925,50.240700483091786,1.6165243579977329,2.9090765437589585
SAMBUCI,811.0,28.134,29.53888888888889,,
SAN BIAGIO SARACINISCO,167.0,48.571874251497,54.964936793080504,0.6872453225256145,0.9256429197130044
SAN CESAREO,13382.0,13.468446221292282,16.600843172420664,1.1595951366543331,1.6743142993523856
SAN DONATO VAL DI COMINO,954.0,37.179929419986024,39.26359771721409,1.5491776265227044,1.3300209627358806
SAN FELICE CIRCEO,8293.0,25.628702881948634,30.21751410158501,3.51849790882296,6.95662181001976
SAN GIORGIO A LIRI,2590.0,29.376882368082367,31.13361003861004,1.3425535382570097,2.2282166449897987
SAN GIOVANNI INCARICO,482.0,34.030853388658365,35.95017289073306,1.586563231922664,2.5557306703287885
SAN GREGORIO DA SASSOLA,1096.0,27.445,31.977777777777774,,
SAN LORENZO NUOVO,1741.0,40.38033333333334,43.138888888888886,,
SAN POLO DEI CAVALIERI,2268.0,27.661389623750736,35.38070252792475,3.67371795223757,4.9290814176070565
SAN VITO ROMANO,3023.0,22.402666666666665,31.977777777777774,,
SAN VITTORE DEL LAZIO,458.0,37.5701943231441,36.54500242600679,3.1848482976450145,5.474362243705526
SANT'AMBROGIO SUL GARIGLIANO,698.0,37.64048089780325,41.167199936326014,1.282924447849088,1.5963113344655537
SANT'ANDREA DEL GARIGLIANO,827.0,38.8144482063684,42.664933494558646,0.578895814631208,1.3353861512085203
SANT'ANGELO ROMANO,3031.0,21.092138018255802,27.664417683932694,2.32116531477586,1.7948680843809155
SANT'APOLLINARE,1182.0,34.31597941342358,37.949929498025945,1.2703625279348227,1.5500128007663951
SANT'ELIA FIUMERAPIDO,965.0,31.829891882556133,34.635112262521595,2.457853692245897,5.2108442977237885
SANT'ORESTE,2729.0,26.33757066080371,32.980629860347705,1.9051023400137663,2.0092865674880898
SANTA MARINELLA,17812.0,29.272578935549067,27.758891321705715,2.261478702356517,3.0320453661072486
SANTI COSMA E DAMIANO,6019.0,32.969888464307466,35.353158516549456,1.6485146892143718,3.4776648613699193
SANTOPADRE,387.0,34.790874246339364,39.13182601205857,2.1498213505511825,4.035394481327624
SARACINESCO,109.0,33.71076758409786,35.820591233435266,0.20883220271043104,0.2710575994548479
SCANDRIGLIA,2659.0,36.571742509715435,42.296356190714974,1.576547324588343,2.1552870680443026
SEGNI,7301.0,19.77777427749624,27.436138885084237,2.4298735939426312,2.233250413054345
SELCI,799.0,40.391724655819765,44.50956751494925,0.7538185261522639,0.8611170848060451
SERMONETA,7453.0,23.12051089046916,30.63669663222863,2.6408379989218784,3.810952931776135
SERRONE,2505.0,22.439665069860283,29.152958527389664,1.2980184001761175,1.9197666824972115
SETTEFRATI,145.0,39.696080459770116,40.8428735632184,2.473695222850935,2.6437936874363683
SEZZE,20564.0,31.292913619269925,39.45169065681126,5.0105422667556105,6.516479229093719
SGURGOLA,1733.0,23.56099769186382,29.215246521767007,1.6044252865122777,1.7284832429004535
SONNINO,5179.0,32.58419089914398,33.92025809358305,3.2646557457810985,4.398704721718645
