Comune,Nucleo_ID,Densità_popolazione_km2,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SI_norm_km_density,SI_norm_min_density,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SP_norm_km_density,SP_norm_min_density,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,SS_norm_km_density,SS_norm_min_density
ARNARA,6000910002.0,1614.4735394507557,2.732,,5.383333333333334,,0.0016921924907666356,0.003334420293543334,2.732,,5.383333333333334,,0.0016921924907666356,0.003334420293543334,2.732,,5.383333333333334,,0.0016921924907666356,0.003334420293543334
ARNARA,6000920008.000001,1314.912291593759,2.174,,3.3333333333333335,,0.0016533422144567307,0.002535023327900538,2.174,,3.3333333333333335,,0.0016533422144567307,0.002535023327900538,2.174,,3.3333333333333335,,0.0016533422144567307,0.002535023327900538
ARNARA,6000920004.0,955.4059908135287,1.862,,4.233333333333333,,0.0019489096969284297,0.0044309260921931715,1.862,,4.233333333333333,,0.0019489096969284297,0.0044309260921931715,1.862,,4.233333333333333,,0.0019489096969284297,0.0044309260921931715
ARNARA,6000920009.0,2479.2368178094057,1.332,,3.0,,0.0005372621084164615,0.0012100497937307692,1.332,,3.0,,0.0005372621084164615,0.0012100497937307692,1.332,,3.0,,0.0005372621084164615,0.0012100497937307692
ARNARA,6000920017.0,1635.2951971392015,1.693,,3.233333333333333,,0.0010352870863693281,0.0019772169202170666,1.693,,3.233333333333333,,0.0010352870863693281,0.0019772169202170666,1.693,,3.233333333333333,,0.0010352870863693281,0.0019772169202170666
ARNARA,6000920011.999999,1310.753837473352,1.28,,2.2666666666666666,,0.0009765372897685854,0.0017292847839652033,1.28,,2.2666666666666666,,0.0009765372897685854,0.0017292847839652033,1.28,,2.2666666666666666,,0.0009765372897685854,0.0017292847839652033
ARNARA,6000920006.0,568.4121474867143,2.558,,4.566666666666666,,0.004500255688254426,0.008034076482810222,2.558,,4.566666666666666,,0.004500255688254426,0.008034076482810222,2.558,,4.566666666666666,,0.004500255688254426,0.008034076482810222
ARNARA,6000926700.999999,783.0955104351345,2.0,,3.066666666666667,,0.002553966883156667,0.003916082554173556,2.0,,3.066666666666667,,0.002553966883156667,0.003916082554173556,2.0,,3.066666666666667,,0.002553966883156667,0.003916082554173556
ACQUAPENDENTE,5600110001.0,3312.0423534993815,0.958,,3.5,,0.0002892475088634699,0.0010567497714218629,0.642,,1.7833333333333334,,0.0001938381009293817,0.0005384391692482825,1.213,,4.2,,0.0003662392779242056,0.0012680997257062355
ACQUAPENDENTE,5600110002.0,1506.4879905300238,11.937000000000001,,15.783333333333333,,0.00792372728826085,0.010476906176849324,11.621,,13.950000000000001,,0.007713967899545893,0.00925994769801783,12.192,,16.65,,0.00809299514940741,0.011052195639569667
ACQUAPENDENTE,5600120001.0,2217.5257155431045,1.802,,4.4,,0.0008126174083887293,0.0019841934500057765,1.486,,2.7333333333333334,,0.0006701162424337689,0.0012326050219732853,2.057,,5.166666666666667,,0.0009276104378777003,0.0023299241269007223
ACQUAPENDENTE,5600110003.0,1459.5858538957104,13.460999999999999,,18.066666666666666,,0.009222479077932888,0.012377940371541553,14.083,,18.883333333333333,,0.009648627357145003,0.012937459816380609,13.716000000000001,,19.083333333333332,,0.00939718616989284,0.013074484986545275
ARLENA DI CASTRO,5600210001.0,1712.9241860400382,0.637,,3.783333333333333,,0.00037187868861413264,0.0022086986477082185,7.823,,11.183333333333334,,0.004567043926261161,0.006528796443225615,7.823,,11.183333333333334,,0.004567043926261161,0.006528796443225615
BAGNOREGIO,5600310001.0,3231.598924187198,0.699,,1.8833333333333333,,0.00021630159447333345,0.0005827868425247182,0.161,,0.45,,4.982053892733432e-05,0.00013924995352360524,0.161,,0.45,,4.982053892733432e-05,0.00013924995352360524
BAGNOREGIO,5600310004.0,3169.2352054727417,5.751,,7.6,,0.0018146333822333478,0.0023980548956657,6.228,,8.616666666666667,,0.001965142880290261,0.0027188473268841386,6.228,,8.616666666666667,,0.001965142880290261,0.0027188473268841386
BAGNOREGIO,5600310002.0,2092.0814161559197,9.978,,11.783333333333333,,0.00476941285503793,0.005632349316014927,10.456,,12.95,,0.004997893446810642,0.006190007664135216,10.456,,12.95,,0.004997893446810642,0.006190007664135216
BAGNOREGIO,5600310003.0,1948.5072484607963,1.747,,5.166666666666667,,0.0008965837829856806,0.002651602487364634,2.12,,5.916666666666667,,0.0010880123754605853,0.003036512525853049,2.12,,5.916666666666667,,0.0010880123754605853,0.003036512525853049
BARBARANO ROMANO,5600410001.0,3735.1597631817153,0.016,,0.016666666666666666,,4.283618644031104e-06,4.462102754199067e-06,5.481,,6.983333333333333,,0.001467407111745905,0.001869621054009409,5.157000000000001,,6.45,,0.0013806638342042756,0.001726833765875039
BARBARANO ROMANO,5600420001.0,2286.8194100470864,1.059,,1.7833333333333334,,0.00046308860041475454,0.000779831291224091,6.524,,8.466666666666667,,0.0028528706601566186,0.003702376597587273,6.199,,7.916666666666667,,0.0027107518734382093,0.003461867881602273
BASSANO ROMANO,5600510001.0,2988.2919443073547,0.161,,0.4666666666666667,,5.3876931371013554e-05,0.00015616501846670594,0.331,,1.0166666666666666,,0.0001107656166695993,0.00034021664737389506,0.551,,1.9166666666666667,,0.00018438626823247497,0.0006413920401311138
BASSANO IN TEVERINA,5600610001.0,2198.07455680088,0.205,,0.5166666666666667,,9.326344248229728e-05,0.00023505420463018018,0.422,,1.15,,0.00019198620842697295,0.0005231851651445945,8.652,,10.716666666666667,,0.00393617221637481,0.004875479147651802
BLERA,5600710001.0,6299.606232018926,0.368,,1.4833333333333332,,5.841634960127686e-05,0.00023546445265007428,0.646,,1.8666666666666667,,0.00010254609196311101,0.000296314816818071,0.494,,1.5333333333333334,,7.841759973649665e-05,0.00024340145667198692
BLERA,5600710002.0,2265.756001457568,8.649,,13.3,,0.003817268935594155,0.005870005416048361,8.502,,12.35,,0.0037523899283641478,0.005450719314902049,8.644,,13.033333333333333,,0.003815062166640754,0.00575231107186694
BLERA,5600720001.0,4269.607971507603,0.648,,1.9666666666666666,,0.00015177037431171708,0.0004606199631888533,0.501,,1.3666666666666667,,0.00011734098384285534,0.0003200918388261523,0.643,,1.6333333333333333,,0.00015059930660869458,0.0003825487829873527
BOLSENA,5600810001.0,2909.4743260078258,1.19,,3.0166666666666666,,0.000409008592845304,0.00103684251127451,1.953,,5.45,,0.0006712552788461165,0.0018731906142915183,1.19,,3.0166666666666666,,0.000409008592845304,0.00103684251127451
BOLSENA,5600826601.0,801.7261935952151,5.183999999999999,,6.383333333333333,,0.006466047936831359,0.007961986753492831,5.251,,7.3999999999999995,,0.00654961761502729,0.009230083860446,5.183999999999999,,6.383333333333333,,0.006466047936831359,0.007961986753492831
BOMARZO,5600910001.0,2349.2635239283395,0.011,,0.016666666666666666,,4.682318474687873e-06,7.094421931345262e-06,0.562,,1.7,,0.00023922390752496227,0.0007236310369972167,0.562,,1.7,,0.00023922390752496227,0.0007236310369972167
BOMARZO,5600910002.0,786.0819880388628,5.659,,8.25,,0.007198994616475332,0.010495088458371,5.483,,7.9,,0.006975099396030084,0.0100498422813492,5.483,,7.9,,0.006975099396030084,0.0100498422813492
CALCATA,5601010001.0,4893.028784202978,0.317,,1.25,,6.478604847439823e-05,0.00025546549082964605,2.81,,5.083333333333333,,0.0005742864233850443,0.0010388929960405604,3.003,,5.583333333333333,,0.0006137302951691417,0.001141079192372419
CALCATA,5601010002.0,4143.143543475096,1.119,,2.8,,0.0002700847769955442,0.0006758153490505127,3.017,,5.716666666666667,,0.0007281910386019274,0.0013797896709781302,3.209,,6.183333333333334,,0.0007745326625368198,0.001492425562486549
CALCATA,5601020001.0,1599.0026609076474,0.752,,2.2333333333333334,,0.00047029315109028004,0.00139670395048975,2.65,,4.916666666666667,,0.001657283045730375,0.0030748333238393754,2.842,,5.35,,0.001777357892817255,0.0033458355828896247
CANEPINA,5601110001.0,4378.873793379483,0.416,,1.3833333333333333,,9.50015962161229e-05,0.0003159107566481651,0.416,,1.3833333333333333,,9.50015962161229e-05,0.0003159107566481651,0.416,,1.3833333333333333,,9.50015962161229e-05,0.0003159107566481651
CANEPINA,5601126701.0,373.7209245502296,2.094,,4.0,,0.005603111472872742,0.010703173778171428,2.094,,4.0,,0.005603111472872742,0.010703173778171428,2.094,,4.0,,0.005603111472872742,0.010703173778171428
CANINO,5601210001.0,4885.232722669422,0.43099999999999994,,1.6999999999999997,,8.822507022029647e-05,0.0003479875159501253,0.655,,2.1666666666666665,,0.00013407754291019537,0.000443513500720748,0.43099999999999994,,1.6999999999999997,,8.822507022029647e-05,0.0003479875159501253
CAPODIMONTE,5601310001.0,1999.799811830609,8.468,,10.2,,0.0042344238407785555,0.005100510530933073,0.943,,2.35,,0.00047154719908528315,0.001175117622322816,2.834,,4.566666666666666,,0.0014171418475161107,0.002283561904371997
CAPODIMONTE,5601320001.0,945.317341038359,8.09,,9.5,,0.008557972702705053,0.0100495353122,0.982,,2.3833333333333333,,0.001038804597534779,0.0025211992099028074,3.781,,5.333333333333333,,0.003999715054255601,0.005641844385796491
CAPODIMONTE,5601320002.0,922.028949080618,7.253,,8.45,,0.00786634737144878,0.009164571251722348,1.549,,3.1,,0.0016799906353749013,0.0033621504000401516,4.348,,6.116666666666666,,0.004715687077217605,0.006633920412982448
CAPRANICA,5601410001.0,3885.987128934818,0.476,,1.7,,0.0001224913990207877,0.00043746928221709893,0.312,,0.8666666666666667,,8.028848003043228e-05,0.00022302355564008967,1.004,,2.5833333333333335,,0.0002583642113799808,0.0006647817523887288
CAPRANICA,5601410002.0,1765.413045567158,2.818,,4.4,,0.0015962270172840414,0.002492334590507375,3.026,,4.966666666666667,,0.001714046470653481,0.0028133170756484763,3.718,,6.383333333333333,,0.0021060227289787315,0.003615773288501229
CAPRANICA,5601426601.0,2993.291558214366,5.176,,7.6,,0.0017292000793560245,0.0025390109356850437,5.012,,7.433333333333334,,0.0016744108960070312,0.002483330871305986,5.704,,8.6,,0.0019055945233088802,0.0028730913219593914
CAPRANICA,5601426602.0,213.3019200292261,6.133,,8.783333333333333,,0.02875267132691385,0.04117793844579488,5.968,,8.466666666666667,,0.027979119921575386,0.03969334483958975,6.661,,9.916666666666668,,0.031228035823996924,0.04649122082589745
CAPRAROLA,5601510001.0,3715.683335504217,0.507,,1.4666666666666666,,0.0001364486567397973,0.00039472326736036034,0.507,,1.4666666666666666,,0.0001364486567397973,0.00039472326736036034,0.507,,1.4666666666666666,,0.0001364486567397973,0.00039472326736036034
CAPRAROLA,5601520001.0,1827.9726842364269,3.6450000000000005,,5.966666666666667,,0.001994012291011107,0.0032640896213167636,3.6450000000000005,,5.966666666666667,,0.001994012291011107,0.0032640896213167636,3.6450000000000005,,5.966666666666667,,0.001994012291011107,0.0032640896213167636
CARBOGNANO,5601610001.0,2851.1887864105033,0.7230000000000001,,2.1333333333333333,,0.00025357843838542135,0.0007482259131704456,0.7230000000000001,,2.1333333333333333,,0.00025357843838542135,0.0007482259131704456,0.7230000000000001,,2.1333333333333333,,0.00025357843838542135,0.0007482259131704456
CASTEL SANT'ELIA,5601710001.0,3061.4317472973926,0.528,,1.2333333333333334,,0.00017246832318444278,0.00040286161349901403,0.68,,1.1666666666666667,,0.0002221182950102672,0.0003810853100666349,0.528,,1.2333333333333334,,0.00017246832318444278,0.00040286161349901403
CASTEL SANT'ELIA,5601720004.0,2571.2772999030085,7.718000000000001,,9.333333333333334,,0.0030016210232521917,0.0036298431653736443,7.271,,8.533333333333333,,0.002827777463081975,0.0033187137511987604,7.718000000000001,,9.333333333333334,,0.0030016210232521917,0.0036298431653736443
CASTEL SANT'ELIA,5601726601.0,89.44692678839397,4.628,,6.299999999999999,,0.051740178966109523,0.0704328278925,4.78,,6.366666666666666,,0.05343951068669048,0.07117814882257936,4.628,,6.299999999999999,,0.051740178966109523,0.0704328278925
CASTEL SANT'ELIA,5601726602.0,140.10359867481816,3.104,,4.3,,0.022155034055937526,0.030691574239861907,3.256,,4.266666666666667,,0.02323994551743962,0.03045365505970794,3.104,,4.3,,0.022155034055937526,0.030691574239861907
CASTIGLIONE IN TEVERINA,5601810001.0,3754.640897101875,0.557,,2.2,,0.00014834973976604157,0.0005859415215175789,0.557,,2.2,,0.00014834973976604157,0.0005859415215175789,0.557,,2.2,,0.00014834973976604157,0.0005859415215175789
CASTIGLIONE IN TEVERINA,5601810002.0,1781.2524479952933,7.096,,10.766666666666667,,0.003983713823375332,0.006044436137496394,7.096,,10.766666666666667,,0.003983713823375332,0.006044436137496394,7.096,,10.766666666666667,,0.003983713823375332,0.006044436137496394
CASTIGLIONE IN TEVERINA,5601820001.0,698.3556754793386,10.44,,15.066666666666666,,0.014949402384156431,0.02157448875363572,10.44,,15.066666666666666,,0.014949402384156431,0.02157448875363572,10.44,,15.066666666666666,,0.014949402384156431,0.02157448875363572
CELLENO,5601910001.0,1938.8044346428567,0.36599999999999994,,1.25,,0.00018877613103222558,0.0006447272234707159,0.36599999999999994,,1.25,,0.00018877613103222558,0.0006447272234707159,0.218,,0.6833333333333333,,0.00011244042777329285,0.00035245088216399135
CELLENO,5601920002.0,1714.6600766468687,1.142,,2.183333333333333,,0.0006660212222548836,0.0012733330431317828,1.142,,2.183333333333333,,0.0006660212222548836,0.0012733330431317828,1.823,,3.4333333333333336,,0.001063184490517209,0.0020023405105736433
CELLERE,5602010001.0,3162.7617871355856,0.5,,1.55,,0.0001580896803653475,0.0004900780091325773,6.732000000000001,,7.8,,0.0021285194564390395,0.002466199013699421,6.507999999999999,,7.0666666666666655,,0.002057695279635363,0.002234334149163578
CIVITA CASTELLANA,5602110001.0,2254.3631583269057,8.1548,2.3057210802696844,10.236666666666666,2.461548744636641,0.0036173408751286338,0.0045408241475450185,7.659250000000001,2.0740767223032037,9.708333333333334,2.4558886149190258,0.0033975226980219003,0.0043064637999755346,8.233,0.07778174593051983,10.766666666666666,0.5421151989096871,0.003652029163797278,0.004775923802204626
CIVITA CASTELLANA,5602110002.0,4800.499545298454,1.6241999999999999,1.3487823026715617,3.8333333333333335,2.231995868176184,0.0003383397883228049,0.0007985280067545574,1.554,1.5343589323666527,3.508333333333334,2.3716887248134833,0.00032371631021649967,0.0007308267192253668,0.8909999999999999,0.36769552621700474,2.7000000000000006,0.8720983634634086,0.00018560568365695056,0.0005624414656271231
CIVITA CASTELLANA,5602120002.0,2486.213489966859,5.3876,1.5103969014798726,7.33,1.398779229661827,0.0021669900922594606,0.0029482584780350894,5.1495,1.6155456250650015,7.050000000000001,1.4424131015612538,0.0020712219689824956,0.00283563741748259,4.255,0.35638181771801963,6.741666666666666,0.5303300858899106,0.0017114379023245982,0.0027116201781837053
CIVITA CASTELLANA,5602110003.0,1548.317465390595,3.3724,1.8168740462673796,5.2,3.084211586631357,0.0021781062833578784,0.0033584843652772417,2.91925,1.7302894507374575,4.229166666666667,2.4587099523184164,0.0018854337467953052,0.0027314596400291667,3.7715,0.07707463914933367,5.383333333333334,0.5892556509887894,0.002435869958392907,0.0034768924678991956
CIVITA CASTELLANA,5602120004.0,1320.077724801091,5.8302000000000005,1.4575135333848535,8.09,1.4168431262650232,0.004416558124165373,0.006128427022142956,5.584,1.540962253485356,7.816666666666667,1.4714568240982082,0.004230053954468018,0.005921368507179742,4.7295,0.35567471093683345,7.508333333333333,0.6717514421272203,0.0035827435848238705,0.005687796401885871
CIVITA CASTELLANA,5602120003.0,921.0689061564979,6.0658,2.6623858097578568,7.289999999999999,1.8760774681943888,0.006585609349589059,0.007914717293432728,6.52725,2.648373510288909,7.604166666666667,1.5170863277763489,0.0070866033543976375,0.008255806504638048,5.592,0.20930360723121824,7.441666666666666,0.2239171473757399,0.00607120701027103,0.00807938105056633
CIVITELLA D'AGLIANO,5602210001.0,2137.5097380916454,0.125,,0.16666666666666666,,5.8479265742012095e-05,7.797235432268278e-05,0.125,,0.16666666666666666,,5.8479265742012095e-05,7.797235432268278e-05,6.986,,9.816666666666666,,0.0032682892037895718,0.004592571669606016
CIVITELLA D'AGLIANO,5602210002.0,1314.7915482809467,2.044,,3.816666666666667,,0.0015546190593272926,0.002902868269617988,2.044,,3.816666666666667,,0.0015546190593272926,0.002902868269617988,5.88,,12.033333333333333,,0.00447219181450317,0.00915227463172134
CIVITELLA D'AGLIANO,5602220002.0,1578.7787898427557,10.467,,13.85,,0.006629807840934131,0.008772603286226971,10.467,,13.85,,0.006629807840934131,0.008772603286226971,12.703,,15.333333333333334,,0.008046092385916333,0.009712148042513614
CIVITELLA D'AGLIANO,5602220004.0,1482.6283304625592,1.796,,2.9833333333333334,,0.0012113622565405001,0.0020121923155229167,1.796,,2.9833333333333334,,0.0012113622565405001,0.0020121923155229167,8.275,,11.783333333333333,,0.005581304383559376,0.007947597581422917
CIVITELLA D'AGLIANO,5602220003.0,1260.058049208918,6.193,,8.4,,0.004914852933869239,0.006666359542144616,6.193,,8.4,,0.004914852933869239,0.006666359542144616,8.429,,9.716666666666667,,0.006689374354849639,0.007711284946568077
CIVITELLA D'AGLIANO,5602226605.0,832.2010365932487,7.657000000000001,,10.7,,0.009200901781311383,0.012857470165865454,7.657000000000001,,10.7,,0.009200901781311383,0.012857470165865454,9.893,,11.65,,0.011887752556159528,0.013999021255358183
CORCHIANO,5602310001.0,3333.0788460147764,0.023,,0.05,,6.9005268289708e-06,1.5001145280371306e-05,0.023,,0.05,,6.9005268289708e-06,1.5001145280371306e-05,0.42399999999999993,,1.6666666666666665,,0.00012720971197754865,0.0005000381760123768
CORCHIANO,5602326702.0,2045.172492343282,1.688,,3.3666666666666667,,0.000825358255266749,0.0016461529182847877,1.688,,3.3666666666666667,,0.000825358255266749,0.0016461529182847877,1.871,,4.166666666666667,,0.0009148372604289618,0.0020373179681742425
CORCHIANO,5602326701.0,1189.3692955319948,1.773,,2.9,,0.0014907060461880782,0.0024382670806234784,1.773,,2.9,,0.0014907060461880782,0.0024382670806234784,1.956,,3.716666666666667,,0.001644569106792939,0.0031249055113737683
CORCHIANO,5602326703.0,1035.1434445038199,1.72,,2.783333333333333,,0.0016616054607044878,0.0026888382939694714,1.72,,2.783333333333333,,0.0016616054607044878,0.0026888382939694714,1.903,,3.566666666666667,,0.0018383925533259537,0.003445577215026748
FABRICA DI ROMA,5602410001.0,3737.52277425893,3.2079999999999997,3.347443502137116,5.1,3.4648232278140827,0.0008583225290543084,0.0013645401802297296,8.51,4.150716805565034,10.975,4.843681451127851,0.002276909202697059,0.0029364369564747615,0.86,,2.316666666666667,,0.00023009893235246423,0.0006198401472285375
FABRICA DI ROMA,5602410002.0,1290.8489158834043,3.0115000000000003,3.516442022840701,4.541666666666667,3.9244426355853386,0.0023329608623787338,0.0035183564945387396,3.4755000000000003,4.172637115781818,5.266666666666667,4.949747468305834,0.002692414237820783,0.004080002393666942,5.645,,7.733333333333333,,0.004373091173212004,0.005990889590700826
FABRICA DI ROMA,5602410003.0,2542.981941342908,4.7375,3.4938146058427315,6.5666666666666655,3.771236166328253,0.001862970366788449,0.0025822702709398376,4.6674999999999995,3.3948196564766144,6.5666666666666655,3.771236166328253,0.0018354436278596486,0.0025822702709398376,7.3549999999999995,,9.65,,0.002892273783161803,0.003794757580898899
FALERIA,5602510001.0,4931.124057301493,0.387,,1.75,,7.848109183685429e-05,0.00035488865817698967,0.29,,1.6166666666666667,,5.881012049790114e-05,0.0003278495223158857,0.483,,1.7333333333333334,,9.794926965684914e-05,0.0003515087661943517
FALERIA,5602520002.0,1415.5893813769367,2.479,,4.25,,0.0017512140403233946,0.0030022830461373246,2.358,,4.066666666666666,,0.0016657372759510145,0.002872772797088263,2.551,,4.533333333333333,,0.0018020762472226624,0.003202435249213146
FALERIA,5602526601.0,1580.2890272393959,1.6700000000000002,,3.283333333333333,,0.001056768712061059,0.002077679004750784,1.549,,3.0833333333333335,,0.0009802004401093295,0.0019511198775578433,1.7419999999999998,,3.5833333333333335,,0.0011023299978505177,0.0022675176955401963
FARNESE,5602610001.0,2623.6567470303416,0.722,,2.2,,0.0002751884372135248,0.0008385243239193279,4.435,,7.166666666666667,,0.001690388807537372,0.0027315565097372043,3.8100000000000005,,5.2,,0.0014521716700602906,0.0019819665838093203
GALLESE,5602710001.0,3941.5564905751003,7.99,,8.283333333333333,,0.0020271179720766108,0.0021015386569087934,0.49700000000000005,,0.6666666666666666,,0.0001260923194145276,0.00016913792007314233,1.261,,2.35,,0.0003199243758183487,0.0005962111682578268
GALLESE,5602710002.0,834.8820302338287,3.474,,3.8666666666666663,,0.00416106692226568,0.004631392851495096,4.164,,5.916666666666667,,0.004987530991454891,0.007086829578796376,3.679,,5.066666666666666,,0.004406610594995808,0.006068721667476332
GALLESE,5602720003.0,1126.390781911649,5.309,,5.55,,0.004713284310610084,0.004927242027478991,2.215,,3.0166666666666666,,0.001966457854210084,0.002678170591512605,1.729,,1.8833333333333335,,0.001534991255047059,0.0016720070543697482
GRADOLI,5602810001.0,3520.510394859336,0.592,,2.3,,0.00016815743559923607,0.0006533143612808158,0.592,,2.3,,0.00016815743559923607,0.0006533143612808158,0.592,,2.3,,0.00016815743559923607,0.0006533143612808158
GRADOLI,5602820001.0,2679.995339795553,1.06,,3.2333333333333334,,0.0003955230758277601,0.0012064697596004,1.06,,3.2333333333333334,,0.0003955230758277601,0.0012064697596004,1.06,,3.2333333333333334,,0.0003955230758277601,0.0012064697596004
GRAFFIGNANO,5602910001.0,1683.9367404129798,4.3389999999999995,4.914392129246505,6.508333333333335,5.315085971918883,0.0025767001193500146,0.00386495120460237,7.814,,10.266666666666667,,0.004640316831666516,0.00609682443542909,0.864,,2.75,,0.000513083407033513,0.001633077973775649
GRAFFIGNANO,5602910002.0,2149.861281750039,3.4175,2.5066935393063114,5.358333333333333,2.722361107568208,0.0015896374473138438,0.0024924088725257294,1.645,,3.433333333333333,,0.0007651656476463125,0.0015970022635779166,5.19,,7.283333333333333,,0.0024141092469813752,0.0033878154814735418
GRAFFIGNANO,5602920002.0,1239.3839624858292,5.2785,2.880045919772808,8.3,3.7005254882095984,0.004258970714299809,0.006696875424588126,3.242,,5.683333333333334,,0.0026158156778933375,0.004585611485511146,7.315,,10.916666666666666,,0.005902125750706281,0.008808139363665103
GRAFFIGNANO,5602910003.0,1525.0194867796254,3.7030000000000003,4.460429575724742,6.166666666666667,5.939696961966999,0.002428165693685399,0.0040436641761796635,0.549,,1.9666666666666668,,0.00035999539990096786,0.0012896010075383792,6.856999999999999,,10.366666666666667,,0.00449633598746983,0.006797727344820948
GROTTE DI CASTRO,5603010001.0,2941.6916380740017,1.873,,4.15,,0.0006367084760883705,0.0014107528968322145,2.129,,4.15,,0.0007237332330977794,0.0014107528968322145,1.873,,4.15,,0.0006367084760883705,0.0014107528968322145
ISCHIA DI CASTRO,5603110001.0,3742.4565028897655,0.383,,0.48333333333333334,,0.00010233919878674975,0.0001291486842826694,0.975,,2.5166666666666666,,0.0002605240700184883,0.0006724638388511407,0.35,,0.5,,9.352146103227784e-05,0.00013360208718896834
LATERA,5603210001.0,2098.280784571996,4.056,,5.883333333333334,,0.0019330110773650997,0.00280388276754553,4.056,,5.883333333333334,,0.0019330110773650997,0.00280388276754553,4.056,,5.883333333333334,,0.0019330110773650997,0.00280388276754553
LUBRIANO,5603310001.0,2020.607546693533,0.429,,1.4833333333333334,,0.00021231238134391997,0.0007341026394564444,0.429,,1.4833333333333334,,0.00021231238134391997,0.0007341026394564444,3.708,,6.466666666666667,,0.00183509163175584,0.0032003575742595553
MARTA,5603410001.0,3713.0757543383183,0.705,,2.4333333333333336,,0.00018986954391552217,0.0006553416882190601,0.705,,2.4333333333333336,,0.00018986954391552217,0.0006553416882190601,0.705,,2.4333333333333336,,0.00018986954391552217,0.0006553416882190601
MONTALTO DI CASTRO,5603510001.0,4908.895942617762,7.439500000000001,9.013490139784922,8.083333333333334,6.5525228389953405,0.0015155138929330708,0.001646670336430628,7.220999999999999,9.322495803163443,7.449999999999999,7.4481914284983,0.0014710028659008943,0.0015176528667721456,1.066,,3.45,,0.00021715677261464528,0.0007028056899817319
MONTALTO DI CASTRO,5603510002.0,413.94321568461044,10.346,8.418813336807036,11.166666666666668,5.609713797413277,0.024993766313790182,0.026976324876344198,9.9305,9.006419071973056,10.299999999999999,6.835365551469959,0.023990005449361435,0.024882639960568224,4.393,,7.200000000000001,,0.01061256673269672,0.01739369006952342
MONTALTO DI CASTRO,5603520007.0,277.61769916279655,11.367500000000001,9.28643335732293,13.133333333333333,6.033977866125205,0.04094659682823045,0.047307262371740474,11.149000000000001,9.59543902070145,12.541666666666668,6.870720890529285,0.04015954326262954,0.04517603418113542,4.801,,8.866666666666667,,0.017293565988329394,0.03193840556061667
MONTALTO DI CASTRO,5603510003.0,2008.0626971891163,6.8225,8.845198725862524,6.841666666666666,7.624968123794937,0.0033975532783663215,0.0034070981330630874,6.5675,8.484574267457385,6.15,6.646803743153546,0.0032705652115310835,0.003062653376614566,13.077,,12.233333333333333,,0.006512246862762387,0.006092107258631684
MONTALTO DI CASTRO,5603520005.0,430.045200853677,11.076500000000001,9.28643335732293,13.541666666666666,6.234324787461394,0.025756594837036174,0.03148893799950629,10.858500000000001,9.594731913920263,12.991666666666665,7.012142246766596,0.02524967137976412,0.030210002671526345,4.51,,9.133333333333333,,0.010487269689435573,0.021238077567667015
MONTALTO DI CASTRO,5603520006.0,306.0804090357074,8.0645,8.696706301813348,8.399999999999999,5.37401153701776,0.02634765166907234,0.027443768866043473,7.9865,8.807014959678451,8.216666666666665,5.633284023452828,0.026092816672459076,0.026844797720157604,1.915,,4.6,,0.006256525878389674,0.015028730569499998
MONTALTO DI CASTRO,5603526604.0,1792.946877802273,10.3455,10.043037613192533,9.883333333333333,8.037447079487091,0.005770109604519418,0.005512340301709302,10.0905,9.682413154787396,9.233333333333334,7.118208263944579,0.0056278856473252325,0.005149808646116279,17.447,,15.566666666666668,,0.009730907377125349,0.00868216836727907
MONTALTO DI CASTRO,5603526703.0,780.1165375242049,8.8125,7.661501974156243,9.4,5.751135153650587,0.011296389162531466,0.012049481773366897,8.557500000000001,7.300877515751104,8.708333333333332,4.772970773009196,0.010969514922934812,0.011162862103872701,14.229999999999999,,13.466666666666667,,0.018240864429256484,0.017262378143405057
MONTEFIASCONE,5603610001.0,2134.372416520871,1.8327499999999999,1.2950130951718855,4.004166666666666,2.31206076909756,0.0008586833234040149,0.0018760393620498757,2.039666666666667,1.385215266062764,4.405555555555556,2.4489415703145747,0.0009556282918945426,0.0020640988055574774,0.428,,1.5166666666666666,,0.0002005273291048525,0.0007105913920771641
MONTEFIASCONE,5603610002.0,2172.558572557541,2.9405,1.8883686963443695,5.370833333333333,2.8248033363207585,0.0013534732904984174,0.0024721236063204384,2.7623333333333333,2.1850062547584006,5.122222222222222,3.25893359063178,0.0012714655283523647,0.002357691197338965,3.669,,7.466666666666667,,0.001688792213174186,0.0034368079926502923
MONTEFIASCONE,5603620002.0,1743.808098487999,3.1475,1.4498860874795187,5.533333333333333,1.927625674434936,0.0018049577833301141,0.00317313203105956,3.103666666666667,1.6450016210731626,5.361111111111111,2.1006833103469855,0.0017798212253732268,0.0030743698895305976,3.472,,7.316666666666666,,0.001991044773223878,0.004195798077214298
MONTEFIASCONE,5603620009.0,3284.607729723873,4.6339999999999995,2.035759154058587,8.616666666666665,3.028781688817885,0.0014108229600950143,0.0026233472535215165,4.427333333333333,2.3613585778812443,8.322222222222221,3.473124327258181,0.001347903219391597,0.002533703536927938,5.447000000000001,,10.866666666666667,,0.0016583411013460392,0.003308360559566787
