Comune,Popolazione_totale,SI_mean_km,SP_mean_km,SS_mean_km,IC_mean_km,SI_mean_min,SP_mean_min,SS_mean_min,IC_mean_min,SI_St.Dv_km,SP_St.Dv_km,SS_St.Dv_km,IC_St.Dv_km,SI_St.Dv_min,SP_St.Dv_min,SS_St.Dv_min,IC_St.Dv_min
CAVE,10073.0,1.5910655216916512,1.7253021939839175,2.0984778119726,1.7253021939839175,8.976824183460735,9.749003937919852,14.465620966941326,9.749003937919852,6.935402893247565,6.902228344889785,4.4243390278473615,6.902228344889785,21.032685652116346,20.566036367075007,15.429987863344646,20.566036367075007
CECCANO,20372.0,2.7203741360691147,3.019081367808757,2.705117980561555,2.705117980561555,18.029774936186925,19.603342005366844,16.307660637149027,16.307660637149027,1.5975588030049763,1.787151082039015,1.810262675349969,1.810262675349969,8.401627985058068,9.28494826227023,12.150335386064356,12.150335386064356
CELLENO,965.0,0.3936937823834197,0.3936937823834197,0.26460932642487045,13.851308808290156,3.240241796200346,3.240241796200346,1.9533246977547496,31.277029360967184,0.45284241188298596,0.45284241188298596,0.838628940592918,0.7718155543910736,3.2750848165437723,3.2750848165437723,3.6443449342783127,5.459446451386399
CELLERE,1036.0,0.4585,7.76,7.535,7.821,4.058333333333334,12.608333333333334,10.358333333333334,13.058333333333334,,,,,,,,
CEPRANO,5674.0,1.4552099268593581,1.0018289566443426,1.1635675008812125,1.1635675008812125,10.01270157737046,7.401125749030667,9.080287275290802,9.080287275290802,0.9879505973541896,1.1821911858916898,0.908239872867662,0.908239872867662,3.273448065814293,4.459329782207353,1.312114140811887,1.312114140811887
CERRETO LAZIALE,1069.0,0.24489616463985037,8.258900374181477,8.258900374181477,,2.5422279388836913,51.19726379794201,51.19726379794201,,1.4351155005782636,1.4854313346634367,1.4854313346634367,,11.2852072545336,6.8105412576551,6.8105412576551,
CERVARA DI ROMA,347.0,13.031619596541786,13.377613832853028,21.764642651296832,14.173266570605188,34.11448126801153,35.938448607108555,58.22439961575409,32.74089817483189,5.521850708775094,5.37315893275703,6.629820931468158,5.844804430717364,12.911477004042794,13.237815851511098,27.696943565497808,11.088008099343682
CERVARO,4674.0,7.491196961916987,4.462431072600201,3.164859863072315,2.6906498716302956,38.42426009128512,21.88112846479342,20.92069783197832,17.174381329339607,1.5961997739897251,2.6328979402081254,4.793893965875821,4.591679223020834,13.686279298456302,16.853863673525318,31.93044679047034,28.935739896366368
CERVETERI,31366.0,5.317531658483707,8.645113235669196,5.9370676316181,5.936928271589194,21.301203443927253,22.72046074969712,21.848428854315003,21.81689798578787,6.305724743798615,4.002187723081635,7.57976730071847,7.582099664555035,20.314898836210606,13.67669446299504,19.958889495642918,19.98767488060776
CIAMPINO,37832.0,1.8519462057819533,1.6560428688015434,2.6792731682173816,2.6792731682173816,12.196066632933572,11.153326273613168,15.754880788750265,15.754880788750265,1.1089394983413368,1.1360534717606408,1.712040776105411,1.712040776105411,7.1769582333922655,7.505603850571007,9.803510736023231,9.803510736023231
CICILIANO,1113.0,0.4419119496855346,8.975342767295597,8.975342767295597,9.3698679245283,4.077568134171908,19.279769392033543,19.279769392033543,26.167033542976938,1.0570454105666418,0.9326105832554119,0.9326105832554119,0.6977014046137499,3.101489337578176,7.72662244738569,7.72662244738569,6.167680096906595
CINETO ROMANO,566.0,8.361452296819788,8.361452296819788,10.05144522968198,,44.29708480565371,44.29708480565371,49.80999705535925,,0.5845361408843766,0.5845361408843766,0.6188218645135287,,5.962906170652029,5.962906170652029,4.010100095730503,
CISTERNA DI LATINA,31645.0,5.8471660250793605,6.801368841839151,2.5976009585505873,2.446743608784958,21.189848724246737,26.04293616099905,13.870078299187163,12.547574656343818,4.589160058684455,4.779411492035725,6.281915739382528,6.294881625951696,16.489482453091693,18.668873195090622,19.7424319100983,19.67096792705126
CITTADUCALE,5966.0,13.303943261816961,13.287817940552014,7.798284026148173,7.798284026148173,42.44952322419637,42.58045265765263,14.852540786680079,14.852540786680079,9.183338342708858,9.18304545391353,17.20421465642778,17.20421465642778,30.12631102680308,30.105964279847928,27.18463419690898,27.18463419690898
CITTAREALE,259.0,3.3603127413127414,3.3603127413127414,27.482270270270277,27.482270270270277,6.784362934362935,6.784362934362935,44.15405405405405,44.15405405405405,3.261902037155622,3.261902037155622,8.529528395521057,8.529528395521057,3.5133712837925035,3.5133712837925035,29.752435707947605,29.752435707947605
CIVITA CASTELLANA,13272.0,1.9885387582881253,1.8780899544153105,1.1838150806208558,1.3789679965340567,12.106980234076751,10.660907518334337,5.820909935704239,7.442221405967449,2.320910399821587,2.2785702546132596,2.549268366446865,2.6357908340445633,7.205270974419688,9.5144575813406,11.40102887860305,9.111625790002408
CIVITELLA D'AGLIANO,967.0,1.7835811789038263,1.7835811789038263,12.142010858324717,14.940641158221302,7.799120992761115,7.799120992761115,34.46864012409513,33.07357807652534,4.04598687796521,4.04598687796521,27.712880907921985,3.2908713840967208,11.704738079876819,11.704738079876819,106.45042621211407,19.15608282659217
CIVITELLA SAN PAOLO,1472.0,0.6426902173913043,0.6426902173913043,0.7576902173913044,0.6426902173913043,3.8706521739130437,3.8706521739130437,5.218229166666667,3.8706521739130437,1.5474619542980694,1.5474619542980694,1.5474619542980692,1.5474619542980694,1.8303384629321673,1.8303384629321673,1.678809929020489,1.8303384629321673
COLFELICE,854.0,1.0215005854800936,0.8356908665105386,1.266940281030445,4.924537470725995,8.21638856362217,6.574229117876658,10.359582357533178,11.282523419203747,0.5158343968755863,0.0155563491861041,1.130461189072849,1.3165737730943907,5.040407900711562,0.44103728741330817,10.621028669578104,7.317278827846073
COLLALTO SABINO,343.0,36.44857142857143,1.2612142857142856,36.437979591836736,36.437979591836736,166.306462585034,5.317517006802721,166.13979591836733,166.13979591836733,29.162532678935825,7.645021010435484,28.684539882138598,28.684539882138598,48.03696782455964,28.739833951426295,50.840505641554046,50.840505641554046
COLLE DI TORA,347.0,3.6025,0.503,39.8335,39.8335,26.975,3.7249999999999996,171.325,171.325,,,,,,,,
COLLE SAN MAGNO,276.0,0.086,0.086,16.451,16.451,0.6083333333333333,0.6083333333333333,37.708333333333336,37.708333333333336,,,,,,,,
COLLEFERRO,20520.0,1.8150171978557506,1.652585701754386,1.231302412280702,1.3836886939571151,8.508532082521118,7.963657732293697,5.98653549382716,7.6852444769330726,6.844282841783596,6.841013741398274,6.944061922186947,7.15221780216342,17.513191615338286,17.510802882580585,18.265576099719105,18.03931269926981
COLLEGIOVE,114.0,27.267000000000003,10.5425,66.032,66.032,67.51666666666665,52.483333333333334,143.55833333333334,143.55833333333334,,,,,,,,
COLLEPARDO,579.0,4.168645077720207,4.168645077720207,29.194531088082904,23.196518134715024,17.38316062176166,17.38316062176166,93.42992227979275,51.11714162348878,19.025381763580985,19.025381763580985,18.321770179215765,11.17725857489215,87.72442845195532,87.72442845195532,59.64104023703439,27.4982133257983
COLLEVECCHIO,1202.0,1.9814459234608983,1.9814459234608983,8.389745424292846,19.84926289517471,12.249265113699387,12.249265113699387,21.068067110371597,46.687562396006655,1.470269655917278,1.470269655917278,2.8502075923420813,23.79287300852926,10.177550716171693,10.177550716171693,15.41402504895709,43.86423991373698
COLLI SUL VELINO,388.0,0.175,0.175,38.0805,38.1325,1.1416666666666666,1.1416666666666666,63.45000000000001,63.83333333333333,,,,,,,,
COLONNA,3915.0,0.9154394636015326,0.9154394636015326,0.9154394636015326,9.018265134099618,5.4552979991485735,5.4552979991485735,5.4552979991485735,29.080683269476378,0.672260862066703,0.672260862066703,0.672260862066703,3.3601374971866846,9.06403658748459,9.06403658748459,9.06403658748459,4.990834191387846
CONCERVIANO,128.0,17.56093359375,17.56093359375,31.598246093749996,19.82603515625,86.56803385416666,86.56803385416666,81.79694010416667,38.684765625,14.328563474752102,14.328563474752102,5.725278268346442,5.710993105406451,65.15172729440444,65.15172729440444,13.54557379531943,7.0343699867942036
CONFIGNI,484.0,4.362210743801652,28.592938016528922,27.701310950413223,26.696253099173557,19.13732782369146,97.77481060606061,91.66439393939393,59.648708677685946,3.287232371869483,22.674975278560574,22.674601481246224,17.622834875051552,12.10366603477977,88.25485352826945,88.25467845116493,42.154042357015264
CONTIGLIANO,2929.0,1.6588081256401503,1.6588081256401503,1.5097707408671903,1.6588081256401503,8.796270058040287,8.796270058040287,8.435822806418573,8.796270058040287,2.9533082556309256,2.9533082556309256,3.5135107106552117,2.9533082556309256,29.334660573403433,29.334660573403433,29.26367116145339,29.334660573403433
CORCHIANO,2893.0,0.0926170065675769,0.0926170065675769,0.4846498444521258,5.6329801244382995,0.7188040096785344,0.7188040096785344,4.2229029842147705,14.078888696854474,0.852720743659181,0.852720743659181,0.7438263686282348,0.9881213656901326,8.350690257564207,8.350690257564207,7.2584425620050155,11.199428515512484
CORENO AUSONIO,1205.0,0.3957269709543568,0.40146514522821575,0.40146514522821575,20.518702489626563,2.9571092669432915,3.5265698478561553,3.5265698478561553,82.59407330567082,4.673569567257985,4.574215479183288,4.574215479183288,13.118570215537973,31.119958315453378,29.426719245535267,29.426719245535267,44.4594509387799
CORI,8786.0,5.7390333485089915,4.479835562258138,4.018679205554291,4.336191839289779,20.314964147507396,10.624903255178696,12.119092875028455,12.30116757720616,0.2465203465233651,0.30863582571805676,2.8336263794532495,2.8337079948364474,5.424987999218679,6.47607911428238,6.630850840606382,6.76527677980786
COTTANELLO,391.0,2.6327327365728905,2.6327327365728905,1.9364565217391303,63.75018030690537,17.88162830349531,17.88162830349531,15.8464620630861,147.89205029838018,1.4500374477922975,1.4500374477922975,1.4313651118192499,15.32621995198642,12.20871690713314,12.20871690713314,14.248543135404454,35.60162794082648
ESPERIA,1258.0,1.7662647058823528,1.7662647058823528,1.9218910969793324,1.9218910969793324,4.633750662427134,4.633750662427134,5.960174880763116,5.960174880763116,3.46725556095884,3.46725556095884,3.523806641971151,3.523806641971151,5.290275407659689,5.290275407659689,5.423534108145925,5.423534108145925
FABRICA DI ROMA,6833.0,3.7007786111517635,7.7146090662959175,2.300226181764964,2.300226181764964,14.22938009171179,23.09864261671301,9.385130981999122,9.385130981999122,0.8873631349866484,2.846622852902482,3.4746763398432763,3.4746763398432763,7.624354860382422,7.065446370004334,13.402691133859259,13.402691133859259
FALERIA,1663.0,0.496201443174985,0.38657787131689714,0.5795778713168972,5.371246241731811,4.3042894367608735,3.5665213469633192,5.336244738424535,12.977300060132292,1.0574756104358467,0.983589429928294,0.9835894299282942,1.0792603949001367,10.474092818491268,9.160374102824825,9.174211541457252,2.5278083026239972
