Comune,Popolazione_totale_driving,SI_mean_km_driving,SP_mean_km_driving,SS_mean_km_driving,IC_mean_km,SI_mean_min_driving,SP_mean_min_driving,SS_mean_min_driving,IC_mean_min,SI_St.Dv_km_driving,SP_St.Dv_km_driving,SS_St.Dv_km_driving,IC_St.Dv_km,SI_St.Dv_min_driving,SP_St.Dv_min_driving,SS_St.Dv_min_driving,IC_St.Dv_min,Popolazione_totale_transit,SI_mean_km_transit,SP_mean_km_transit,SS_mean_km_transit,SI_mean_min_transit,SP_mean_min_transit,SS_mean_min_transit,SI_St.Dv_km_transit,SP_St.Dv_km_transit,SS_St.Dv_km_transit,SI_St.Dv_min_transit,SP_St.Dv_min_transit,SS_St.Dv_min_transit,SI_diff_km,SI_diff_min,SP_diff_km,SP_diff_min,SS_diff_km,SS_diff_min
JENNE,305.0,12.723,15.297,12.723,12.723,22.466666666666665,23.98333333333333,22.466666666666665,22.466666666666665,,,,,,,,,305.0,13.622,37.327,13.622,30.366666666666667,186.45,30.366666666666667,,,,,,,0.8989999999999991,7.900000000000002,22.029999999999998,162.46666666666667,0.8989999999999991,7.900000000000002
LABICO,6129.0,2.2810594713656385,2.136559471365639,2.251559471365639,1.9145594713656384,3.8653505193886986,3.2819818349921133,3.1788872573013545,2.9214336215804644,3.4747227227506943,3.4747227227506943,3.4747227227506943,3.4747227227506947,5.1913422852112365,5.256160406820004,5.374011537017761,5.150094389642021,6129.0,3.12102447381302,2.9652249959210315,3.2002796541034426,31.151192418556587,29.57966770000544,30.704291075216187,6.789285759562636,6.754991080675088,6.821459118106624,49.20873941407383,51.170960731866494,47.69435239103264,0.8399650024473817,27.285841899167888,0.8286655245553924,26.297685865013328,0.9487201827378038,27.52540381791483
LANUVIO,9621.0,7.382557253230781,4.576185583619166,3.598608772476873,3.598608772476873,11.93719236854566,8.067401604129854,6.933811454110799,6.933811454110799,0.8024786552074089,1.5968194671641147,2.1151415986034734,2.1151415986034734,1.1439316831730797,2.1390634511198283,2.672225419098507,2.672225419098507,9621.0,10.021105117278177,5.525151855316496,4.556468662301216,60.14912748732518,40.79241069881856,39.45320999203132,2.080039254341893,4.081522381935577,5.488369181082587,13.427166764408042,23.266715321520543,32.145425922486936,2.6385478640473963,48.21193511877952,0.9489662716973299,32.7250090946887,0.9578598898243431,32.51939853792052
LARIANO,13106.0,1.605,1.74825,1.436,1.436,3.95,3.3125000000000004,3.7833333333333337,3.7833333333333337,,,,,,,,,13106.0,1.1995,1.6112500000000003,1.052,13.616666666666664,20.27916666666667,6.216666666666667,,,,,,,-0.40549999999999997,9.666666666666664,-0.1369999999999998,16.96666666666667,-0.3839999999999999,2.433333333333333
LICENZA,809.0,0.4359962917181705,0.5017379480840544,20.852923362175524,24.965971569839304,2.2062216728471364,1.7228883395138033,25.624103831891222,53.80976514215081,2.526492529179534,2.3475945135393377,3.589981128084103,1.636245091665671,3.80659150538758,3.80659150538758,5.150094389642022,1.7441967269268035,809.0,0.3877144622991347,0.2627144622991347,44.49628677379481,6.270271940667491,4.273238566131027,158.3046559538525,1.7592816715921304,1.7592816715921304,1.974949239854032,22.56849143287064,22.615631884949742,21.79067397356544,-0.048281829419035804,4.064050267820354,-0.23902348578491966,2.5503502266172235,23.643363411619283,132.68055212196126
MAGLIANO ROMANO,1321.0,0.14,0.457,0.457,8.776,0.2333333333333333,0.55,0.55,11.833333333333334,,,,,,,,,1321.0,0.14,0.457,0.457,1.7833333333333332,7.1000000000000005,7.1000000000000005,,,,,,,0.0,1.5499999999999998,0.0,6.550000000000001,0.0,6.550000000000001
MANDELA,839.0,0.5038688915375447,0.5038688915375447,4.465704410011918,4.465704410011918,1.029082240762813,1.029082240762813,8.094358363130711,8.094358363130711,0.7155920625607861,0.7155920625607861,0.4037579720575184,0.4037579720575184,1.4495689014324225,1.4495689014324225,0.8485281374238571,0.8485281374238571,839.0,0.3933706793802145,0.3933706793802145,3.6546460071513702,6.417481128327373,6.417481128327373,51.80152959872865,0.8244865068635143,0.8244865068635143,0.2036467529817255,13.352533051405972,13.352533051405972,2.415948169054036,-0.11049821215733013,5.38839888756456,-0.11049821215733013,5.38839888756456,-0.8110584028605481,43.70717123559794
MANZIANA,7105.0,0.4089435608726249,0.5779435608726249,0.8175809992962702,0.5779435608726249,1.9726178747361012,2.0294604738447104,2.944571897724608,2.0294604738447104,1.247385131652076,1.247385131652076,1.1847286609177647,1.247385131652076,1.2849917134766682,1.5210483105289467,1.5246963875060746,1.5210483105289467,7105.0,0.4089435608726249,0.5779435608726249,0.5673314567206192,5.929047619047619,8.82807881773399,8.080121979826412,1.247385131652076,1.247385131652076,1.1956009646477652,17.63864851104801,17.629743254574702,17.019226600350386,0.0,3.956429744311518,0.0,6.79861834388928,-0.2502495425756509,5.135550082101805
MARANO EQUO,782.0,0.903,1.146,5.444,13.271,3.1000000000000005,3.816666666666667,9.983333333333333,17.3,,,,,,,,,782.0,0.496,0.366,4.184,7.116666666666666,5.533333333333333,35.56666666666667,,,,,,,-0.40700000000000003,4.016666666666666,-0.7799999999999999,1.7166666666666663,-1.2599999999999998,25.583333333333336
MARCELLINA,6813.0,0.8197264054014384,0.8153863202700719,0.2855439600763246,0.2491991780419785,3.4546332990850828,2.4331253975243405,0.7830935955770829,0.6814007534615196,2.279788659795757,2.622873487862755,2.7421532293679967,2.79646729523757,2.065882467704872,3.2336053722901474,3.967168502335882,4.23950774570892,6813.0,0.6572317628063994,0.6795617202407164,0.2891141934536914,7.56393903811341,9.249014139635012,2.9639292528988697,3.142757122867329,2.7842335270830523,2.817696044643567,20.318535143321,18.945213408961934,20.630730404836303,-0.16249464259503899,4.109305739028327,-0.13582460002935548,6.815888742110671,0.0035702333773667827,2.180835657321787
MAZZANO ROMANO,2452.0,0.526,0.526,0.526,11.717,2.1,2.1,2.1,16.566666666666666,,,,,,,,,2452.0,0.456,0.456,0.456,5.816666666666666,5.816666666666666,5.816666666666666,,,,,,,-0.07,3.7166666666666663,-0.07,3.7166666666666663,-0.07,3.7166666666666663
MENTANA,21103.0,2.670379069326636,1.5588211312767537,1.3698739278775531,1.3698739278775531,7.349443799459793,3.518414969962144,2.954814481353362,2.954814481353362,2.8912860925114265,3.12658559241014,3.339037323840511,3.339037323840511,3.5379105081797766,4.298077017618776,4.389051245238922,4.389051245238922,21103.0,3.056707150642089,1.4246097395315045,1.3167334265270338,15.559517406687831,9.316045375328414,7.398572872735315,3.615739225075559,3.473872194284387,3.595390288271913,9.34390444874209,10.63151615727828,11.007121116703397,0.3863280813154528,8.210073607228038,-0.1342113917452492,5.79763040536627,-0.05314050135051929,4.443758391381953
MONTE COMPATRI,10388.0,5.719911340007702,4.005189256834809,3.291047554871005,3.291047554871005,9.726481944979248,6.902194840200231,5.850638557309717,5.850638557309717,2.882329322918805,2.871495820666654,3.937360060043309,3.937360060043309,3.269058303307352,3.618336787960887,4.888258108985994,4.888258108985994,10388.0,16.23675333718393,16.135411243742784,12.028956391990755,62.98655981260429,59.8705036259787,44.68648921832884,6.347618128735309,8.063763502123672,11.567890584206864,11.20969869103241,18.75070709946156,26.95193950999016,10.516841997176229,53.26007786762504,12.130221986907975,52.96830878577847,8.73790883711975,38.83585066101912
MONTE PORZIO CATONE,8307.0,1.5677455158300226,0.9267198748043816,1.001769953051643,1.0249168171421692,3.9219834677581153,3.0175293928815057,3.474714096545083,3.613737410216284,0.6419239051476429,1.2416634205774124,1.1526322917565688,1.1528557151699428,1.2073271672951325,1.7594250165576506,1.474062790762697,1.4962638656184797,8307.0,1.6364649091127963,0.8539850728301431,1.0315435175153485,7.496117732033224,7.699966895389431,9.833810842261546,0.4097721318001018,1.346254916425563,1.1977455071925756,9.446755762929644,13.335871633388727,11.896326463801053,0.06871939328277366,3.574134264275109,-0.07273480197423843,4.682437502507925,0.029773564463705382,6.359096745716462
MONTEFLAVIO,1188.0,0.197,0.276,0.276,0.197,,1.0666666666666669,1.0666666666666669,0.7666666666666667,,,,,,,,,1188.0,0.196,0.276,0.276,2.75,4.333333333333333,4.333333333333333,,,,,,,-0.0010000000000000009,,0.0,3.266666666666666,0.0,3.266666666666666
MONTELANICO,1735.0,1.1188876080691643,0.9877348703170028,0.9877348703170028,8.773455331412103,1.6301633045148896,1.4028818443804034,1.4028818443804034,12.87766570605187,4.98086016667804,4.917220556371252,4.917220556371252,2.073944189220144,6.16361410934274,6.293250352560273,6.293250352560273,2.345237490935384,1735.0,2.456265129682997,2.3624985590778094,2.3624985590778094,9.258981748318924,7.645148895292987,7.645148895292987,12.50376921172172,12.841766253128888,12.841766253128888,28.20177545632347,33.163308037649074,33.163308037649074,1.3373775216138326,7.628818443804034,1.3747636887608066,6.2422670509125835,1.3747636887608066,6.2422670509125835
MONTELIBRETTI,4390.0,4.230843735763098,3.7835211845102505,1.8684082004555809,1.4524045558086562,7.37858769931663,6.504665907365224,4.354882308276385,3.279787395596052,1.7355056323734597,2.0536698980118486,4.556446334590148,4.601679128318271,2.3843281723230407,2.139546616043273,5.635675055690608,5.690286557908232,4390.0,24.08919088838269,23.45532801822324,3.03070569476082,60.47727790432802,52.71662490508732,17.71577828397874,9.850426604975034,10.03720503676198,7.028362206090405,20.692020234594995,20.95526269752356,15.057940872952493,19.85834715261959,53.09869020501139,19.671806833712992,46.2119589977221,1.1622974943052393,13.360895975702356
MONTORIO ROMANO,1871.0,0.7965000000000001,0.625,0.538,5.65,2.216666666666667,1.5666666666666669,1.1,8.133333333333333,,,,,,,,,1871.0,0.8425,0.415,0.888,2.958333333333333,5.516666666666667,3.7,,,,,,,0.04599999999999993,0.7416666666666663,-0.21000000000000002,3.9499999999999997,0.35,2.6
MORICONE,2188.0,0.437,0.427,0.229,5.691,1.75,1.6833333333333331,1.1833333333333331,8.9,,,,,,,,,2188.0,0.437,0.427,0.229,6.933333333333334,6.7,3.8,,,,,,,0.0,5.183333333333334,0.0,5.0166666666666675,0.0,2.6166666666666667
MORLUPO,7760.0,2.228390979381443,2.097626868556701,1.9387789948453609,1.9387789948453609,5.08664089347079,4.642793170103093,4.430073024054983,4.430073024054983,1.3363228371168396,1.323243191724199,1.9404007633018037,1.9404007633018037,2.154901103399434,2.150043783648356,3.323743612996988,3.323743612996988,7760.0,1.408159922680413,1.870708118556701,1.8399304123711344,17.571140463917526,17.953941151202752,10.550378006872853,1.4112464506401583,1.25702736755322,1.807932794350744,15.97307108855401,15.629775344348836,20.26164967446788,-0.8202310567010302,12.484499570446737,-0.22691875000000028,13.311147981099658,-0.09884858247422645,6.12030498281787
NAZZANO,1038.0,0.8330982658959537,0.8330982658959537,3.59243063583815,5.33559633911368,2.1009473346178544,2.1009473346178544,5.343208092485549,9.093063583815027,1.87779019062301,1.87779019062301,1.9397182785136609,0.8842399749690879,3.037283752399929,3.037283752399929,3.1040743834157354,0.4409585518440982,1038.0,0.6484643545279385,0.6484643545279385,3.641525048169557,9.76019588953115,9.76019588953115,48.43803789338472,1.881131662944764,1.881131662944764,2.3487750708259254,26.954139721908174,26.954139721908174,31.36342674257768,-0.1846339113680152,7.659248554913296,-0.1846339113680152,7.659248554913296,0.04909441233140699,43.09482980089917
NEMI,1757.0,2.777754126351736,2.777754126351736,2.730966989186112,4.83542174160501,6.062597230127111,6.062597230127111,5.868298235628912,8.998064883323847,1.3736063118666864,1.3736063118666864,1.3736933791789196,2.1330680486097955,2.680008291861136,2.680008291861136,2.726729828119309,3.469177776425481,1757.0,2.7871838360842345,2.7871838360842345,2.740508252703472,27.480525516979704,27.480525516979704,26.725118573325748,1.4153679027023327,1.4153679027023327,1.4155741944525553,11.477922043838966,11.477922043838966,11.483762691537803,0.009429709732498459,21.417928286852593,0.009429709732498459,21.417928286852593,0.009541263517359955,20.856820337696835
NEROLA,1635.0,2.5659492354740063,2.5659492354740063,2.5659492354740063,9.114178593272172,4.693995922528032,4.693995922528032,4.693995922528032,13.84316004077472,4.392168519080296,4.392168519080296,4.392168519080296,0.9728390411573746,6.368830347873931,6.368830347873931,6.368830347873931,1.1561189865715005,1635.0,2.3696599388379203,2.3696599388379203,2.3696599388379203,12.047064220183486,12.047064220183486,12.047064220183486,2.573958371846755,2.573958371846755,2.573958371846755,18.980869755273773,18.980869755273773,18.980869755273773,-0.19628929663608607,7.353068297655454,-0.19628929663608607,7.353068297655454,-0.19628929663608607,7.353068297655454
OLEVANO ROMANO,5239.0,0.965,0.965,0.965,0.965,3.2,3.2,3.2,3.2,,,,,,,,,5239.0,0.975,0.975,0.975,9.266666666666667,9.266666666666667,9.266666666666667,,,,,,,0.010000000000000009,6.066666666666667,0.010000000000000009,6.066666666666667,0.010000000000000009,6.066666666666667
PALESTRINA,19853.0,3.975762998035561,4.123756598498969,3.941302641078594,2.723708809751675,7.13584764687117,6.982037979146728,6.231867000229466,5.797519546444142,1.2681488057899095,1.2298379417552416,1.412728569899403,1.8869582821588984,1.716747001925522,1.8591678190512029,2.299013844846958,2.3527317375085417,19853.0,5.155858530196948,4.835637460333451,6.072742759280714,30.33647039070502,21.054563122282108,35.42007477179492,2.824812623575313,2.7559446504531646,3.453127621972054,19.40492529533,20.29284430034245,21.893071259102783,1.180095532161387,23.20062274383385,0.7118808618344818,14.07252514313538,2.1314401182021196,29.18820777156546
PALOMBARA SABINA,7947.0,2.263455203221341,2.1358308166603748,2.284889014722537,2.2550514659619982,3.6577995889434174,3.4183161360681176,4.0714064007382245,3.9360786040853992,4.056019641635545,4.012399154644323,4.003596276206823,4.032708725740884,4.553224335770406,4.452199459419471,4.379991483647588,4.459254095692136,7947.0,3.262462375739273,3.188237070592676,3.2219989933308164,14.664467723669308,13.432054024579504,14.316322721362356,11.75454202942116,11.752330513055496,11.759410090079632,32.76447779670852,32.71527860748062,32.81928028964313,0.9990071725179317,11.00666813472589,1.0524062539323014,10.013737888511386,0.9371099786082793,10.244916320624132
PERCILE,198.0,3.837,3.661,13.635,13.635,6.15,5.6,17.583333333333332,17.583333333333332,,,,,,,,,198.0,3.907,3.731,16.056,9.416666666666666,6.783333333333333,55.86666666666667,,,,,,,0.06999999999999984,3.2666666666666657,0.06999999999999984,1.1833333333333336,2.421000000000001,38.28333333333333
PISONIANO,710.0,0.145,0.131,0.131,13.221999999999998,0.65,1.4666666666666666,1.4666666666666666,19.55,,,,,,,,,710.0,0.241,0.073,0.073,3.1166666666666667,0.9666666666666668,0.9666666666666668,,,,,,,0.096,2.466666666666667,-0.05800000000000001,-0.4999999999999998,-0.05800000000000001,-0.4999999999999998
POLI,1849.0,1.2187468902109249,0.9237057869118442,1.2187468902109249,16.946193077339103,2.433711916351181,1.835559762033532,2.433711916351181,23.43519019289706,2.5311244536766657,2.5305486229933094,2.5311244536766657,2.210509518942033,3.699361806822601,3.721795166214721,3.699361806822601,2.486016447608058,1849.0,0.8712179556517037,0.6372590589507842,0.8712179556517037,10.966089778258516,7.648738056607175,10.966089778258516,2.9441482639296543,2.9447244919233677,2.9441482639296543,10.398642183441996,10.389270640639047,10.398642183441996,-0.3475289345592212,8.532377861907335,-0.2864467279610601,5.8131782945736425,-0.3475289345592212,8.532377861907335
PONZANO ROMANO,969.0,0.214,0.214,8.912,10.346,1.4166666666666667,1.4166666666666667,11.066666666666666,16.2,,,,,,,,,969.0,0.214,0.214,44.513,4.116666666666666,4.116666666666666,157.13333333333333,,,,,,,0.0,2.6999999999999993,0.0,2.6999999999999993,35.601,146.06666666666666
RIANO,9520.0,2.541914390756302,2.643931722689076,1.9517411764705883,1.7398920168067225,5.146545868347339,5.478851540616247,4.261134453781513,3.756853991596639,1.1009777977375887,1.1010223121919211,2.0658344829901334,2.0658176011233693,1.6210160089383967,1.57757725642835,2.65090393388117,2.6607239917913,9520.0,2.771467962184874,2.873543487394958,2.024977836134453,33.124648109243694,34.757981442577034,25.535891106442577,1.9974755317650323,1.9975459231962047,3.1327348187238004,10.36782884696695,10.367828846966953,30.261751620008894,0.2295535714285717,27.978102240896355,0.22961176470588196,29.279129901960786,0.07323665966386472,21.274756652661065
RIGNANO FLAMINIO,8819.0,1.333125184261254,1.8170369656423628,1.8378615489284496,1.8378615489284496,2.5124844086631137,3.453689004800242,3.534862229277696,3.534862229277696,2.266715160545678,2.4356699088262976,2.435429657996227,2.435429657996227,2.4883564835887144,2.657255217513984,2.6946178965607737,2.6946178965607737,8819.0,1.3493021884567415,2.3004495974600294,2.2548290055561853,9.972105680916204,18.324227992591755,17.514102127981253,2.280626281988182,3.6858159980428447,3.718947002785037,14.88892161214125,19.41028711873541,19.533529374930428,0.01617700419548762,7.459621272253091,0.4834126318176666,14.870538987791512,0.4169674566277357,13.979239898703558
RIOFREDDO,698.0,0.144,0.144,0.144,,0.7999999999999999,0.7999999999999999,0.7999999999999999,,,,,,,,,,698.0,0.144,0.144,0.144,1.8,1.8,1.8,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0
ROCCA CANTERANO,180.0,10.724333333333334,3.7963333333333327,12.671333333333337,14.300333333333336,18.216666666666665,7.172222222222223,19.18888888888889,21.072222222222223,1.156826694021191,1.1568266940211915,1.1568266940211924,1.156826694021191,1.272792206135786,1.249221980096234,1.2492219800962332,1.1431559629182522,180.0,71.92233333333333,4.960333333333334,15.828333333333337,211.3111111111111,18.66111111111111,53.62777777777778,1.086823122683718,1.0868231226837235,1.0868231226837242,2.557369525291352,2.5573695252913478,2.5573695252913478,61.19799999999999,193.09444444444443,1.164000000000001,11.488888888888887,3.157,34.43888888888889
ROCCA DI CAVE,231.0,6.398337662337663,6.265090909090908,5.522337662337662,6.265090909090908,13.356277056277056,13.302597402597405,10.655844155844155,13.302597402597405,3.99373910014162,3.994446206922807,3.993739100141621,3.994446206922807,7.719249027953144,7.825315045131127,7.624968123794937,7.825315045131127,231.0,19.03407792207792,18.967714285714283,18.66837662337662,42.22835497835497,41.34285714285715,43.38939393939394,15.970006653098176,15.99970513790801,16.416191032026887,15.249936247589874,15.68598542932158,26.728636328851497,12.635740259740256,28.872077922077914,12.702623376623375,28.040259740259742,13.146038961038958,32.73354978354978
ROCCA DI PAPA,17111.0,2.4062305144838607,2.387897181150527,0.6249745777569985,0.6249745777569985,6.101493840869096,6.111887090175911,2.0128007324722885,2.0128007324722885,5.82189765661284,5.82189765661284,6.084243940978479,6.084243940978479,6.466986437301914,6.518140245758333,7.791500295312311,7.791500295312311,17111.0,1.3830752599243856,1.3812687854442345,0.5707564390359169,21.82099283238815,21.763771069628223,9.104008152173911,8.579971052355551,8.583718412073976,9.684785335772808,36.70759051812159,36.74370708418064,44.69150739607396,-1.023155254559475,15.719498991519053,-1.0066283957062927,15.651883979452313,-0.05421813872108161,7.091207419701623
ROCCA PRIORA,11798.0,7.197831539243939,5.402779666045092,3.141601373114087,3.141601373114087,11.368024241396848,8.414972170424367,6.229497937503532,6.229497937503532,1.8102106921571304,1.1303882445130666,2.5012385598605604,2.5012385598605604,2.3100976009523766,1.874185008062024,2.492228662001886,2.492228662001886,11798.0,13.50766689269368,13.372464358365823,9.873952364807597,79.80479671695768,68.99827442504379,52.51989320223768,8.50327891659055,8.404980859585583,27.94507262470434,2.0419727661694638,7.137766340623191,62.069049811032585,6.30983535344974,68.43677247556083,7.969684692320731,60.583302254619426,6.73235099169351,46.29039526473415
ROCCA SANTO STEFANO,820.0,0.046,0.944,0.092,9.277,0.2333333333333333,2.5,0.6333333333333332,17.85,,,,,,,,,820.0,0.046,0.242,0.092,0.55,3.35,1.2,,,,,,,0.0,0.31666666666666676,-0.702,0.8500000000000001,0.0,0.5666666666666668
ROCCAGIOVINE,235.0,4.022,4.099,7.158,7.158,8.183333333333334,7.766666666666667,11.333333333333334,11.333333333333334,,,,,,,,,235.0,3.716,3.591,7.343,53.38333333333333,51.4,41.95,,,,,,,-0.30600000000000005,45.2,-0.508,43.63333333333333,0.1849999999999996,30.616666666666667
ROIATE,627.0,6.757999999999999,0.727,6.757999999999999,8.52,13.366666666666664,1.9666666666666663,13.366666666666664,13.466666666666669,,,,,,,,,627.0,10.21,0.165,10.21,57.63333333333333,2.533333333333333,57.63333333333333,,,,,,,3.4520000000000017,44.266666666666666,-0.5619999999999999,0.5666666666666669,3.4520000000000017,44.266666666666666
ROVIANO,1238.0,0.344,0.344,0.344,13.674,1.3166666666666669,1.3166666666666669,1.3166666666666669,18.35,,,,,,,,,1238.0,0.344,0.344,0.344,5.183333333333334,5.183333333333334,5.183333333333334,,,,,,,0.0,3.8666666666666667,0.0,3.8666666666666667,0.0,3.8666666666666667
SACROFANO,6251.0,2.929926571748521,2.882926571748521,2.798990401535755,10.453645976643736,5.312971257932064,5.210862262038074,4.9203060843598365,15.425974510744949,1.6032404742214494,1.6032404742214494,1.6031661684418006,2.0982583903626537,2.0600848271247223,2.039243769517306,2.053859387552708,2.774174733960616,6251.0,2.5591956486962086,2.5121956486962085,2.4282594784834424,16.269439556337655,15.562030075187971,14.302772889670988,2.105202426025928,2.105202426025928,2.1051534429066727,16.52950636915939,16.52705587083119,16.52950636915939,-0.37073092305231237,10.956468298405591,-0.37073092305231237,10.351167813149898,-0.3707309230523128,9.382466805311152
SAMBUCI,811.0,0.376,8.566,8.35,8.35,1.2833333333333337,12.0,12.2,12.2,,,,,,,,,811.0,0.376,32.384,32.562,6.633333333333335,99.23333333333332,102.73333333333332,,,,,,,0.0,5.350000000000001,23.817999999999998,87.23333333333332,24.211999999999996,90.53333333333332
SAN CESAREO,13382.0,0.8497303093707966,0.8497303093707966,0.8497303093707966,1.970191899566582,1.8795334528969263,1.8795334528969263,1.8795334528969263,4.65623225227918,2.318433457407948,2.318433457407948,2.318433457407948,2.165112451715021,3.474298347571277,3.474298347571277,3.474298347571277,2.7890623957916483,13382.0,0.8266829322971154,0.8266829322971154,0.8266829322971154,6.0928423753300445,6.0928423753300445,6.0928423753300445,2.4226938813760897,2.4226938813760897,2.4226938813760897,10.663156974679996,10.663156974679996,10.663156974679996,-0.023047377073681208,4.213308922433118,-0.023047377073681208,4.213308922433118,-0.023047377073681208,4.213308922433118
SAN GREGORIO DA SASSOLA,1096.0,9.66,0.231,0.231,9.1,18.966666666666665,0.4833333333333332,0.4833333333333332,16.783333333333335,,,,,,,,,1096.0,77.987,0.231,0.231,180.6,4.366666666666666,4.366666666666666,,,,,,,68.327,161.63333333333333,0.0,3.883333333333333,0.0,3.883333333333333
SAN POLO DEI CAVALIERI,2268.0,1.8327522045855376,1.8327522045855376,1.8327522045855376,7.754260141093474,3.641490299823633,3.641490299823633,3.641490299823633,12.730335097001763,4.252196491226623,4.252196491226623,4.252196491226623,5.397208815675005,6.454520379806181,6.454520379806181,6.454520379806181,7.808512686188733,2268.0,3.236593915343916,3.236593915343916,3.236593915343916,14.42831422692534,14.42831422692534,14.42831422692534,12.321567446284316,12.321567446284316,12.321567446284316,29.691807387323628,29.691807387323628,29.691807387323628,1.4038417107583783,10.786823927101706,1.4038417107583783,10.786823927101706,1.4038417107583783,10.786823927101706
SAN VITO ROMANO,3023.0,0.617,0.622,0.622,9.019,1.6,1.6,1.6,13.183333333333334,,,,,,,,,3023.0,0.617,0.622,0.622,8.566666666666666,8.633333333333333,8.633333333333333,,,,,,,0.0,6.966666666666667,0.0,7.033333333333333,0.0,7.033333333333333
SANT'ANGELO ROMANO,3031.0,2.370673375123721,2.370673375123721,2.562802045529528,7.072221709006927,4.5878642912130205,4.5878642912130205,4.51724403387221,10.61343341031563,2.55482960292854,2.55482960292854,2.7023078100024063,0.989892805644463,3.386536524183614,3.386536524183614,3.1879228114638933,1.159665500941575,3031.0,2.264846915209502,2.264846915209502,2.3110491586935007,19.77582206092599,19.77582206092599,20.34248872759265,2.645112675608861,2.645112675608861,2.645530828901199,28.259438279128123,28.259438279128123,28.259438279128123,-0.10582645991421913,15.18795776971297,-0.10582645991421913,15.18795776971297,-0.2517528868360275,15.825244693720439
SANT'ORESTE,2711.0,0.4963769826632239,2.403934341571376,1.1571888601991884,5.525244928070823,1.2674966187138816,5.150418049920079,3.3714557973687445,8.467336776097381,1.9014101346106265,1.8971674939235077,1.995455336508437,2.144654867338798,2.4041630560342617,1.920973422223455,1.8031222920256964,3.028774046082378,2711.0,0.4951966064182959,2.4105739579490963,1.1560084839542604,6.911865240378703,37.47713021025452,17.857635558834378,1.8900964261116413,1.9608071042302964,1.9841416280094524,27.27075152776118,12.9989796608127,28.50818839483765,-0.0011803762449280053,5.644368621664822,0.006639616377720259,32.326712160334445,-0.0011803762449280608,14.486179761465634
SANTA MARINELLA,17791.0,2.76220499128773,2.6992624173271134,1.6674057107526277,1.6674057107526277,5.662585951698425,5.457748924237599,3.2386019148258485,3.2386019148258485,3.14103465988007,3.1381133663397183,3.502969276199836,3.502969276199836,2.8260636586016843,2.8256510472593592,3.750833240761311,3.750833240761311,17791.0,2.004222696869203,1.9412798231315456,1.6354085211623854,19.446714006457697,18.489914376182718,15.236930657823244,3.106046010267915,3.1047895219013872,3.7089036153259327,5.081362786784571,5.099362587591282,11.95553522561262,-0.7579822944185266,13.784128054759272,-0.7579825941955678,13.032165451945119,-0.031997189590242225,11.998328742997396
SARACINESCO,109.0,8.71897247706422,8.71897247706422,11.08897247706422,11.08897247706422,14.499235474006117,14.499235474006117,18.05948012232416,18.05948012232416,0.2093036072312176,0.2093036072312176,0.2093036072312188,0.2093036072312188,0.2474873734152888,0.2474873734152888,0.2710575994548428,0.2710575994548428,109.0,11.796431192660547,11.796431192660547,16.89443119266055,40.61422018348624,40.61422018348624,53.1808868501529,0.3691097397793767,0.3691097397793767,0.3691097397793792,1.0488750587600513,1.0488750587600513,1.0488750587600513,3.077458715596327,26.114984709480122,3.077458715596327,26.114984709480122,5.805458715596332,35.12140672782874
SEGNI,7301.0,4.367919097840478,4.854799616490893,2.4079456238871386,2.4079456238871386,7.499350926052748,7.882543487193535,5.110222343971145,5.110222343971145,1.1621333625625565,0.8391860568999212,2.6572244828732394,2.6572244828732394,1.820496182145503,1.6143146857914366,3.743571208996216,3.743571208996216,7301.0,4.584792676802264,5.48130194493905,1.6787407204492537,33.586339009876895,37.23528740355202,11.55379628361412,2.8177197176808426,2.0779164616096986,4.773458110566525,10.55924740506239,8.20235802977883,23.26797478926025,0.2168735789617866,26.086988083824146,0.626502328448157,29.352743916358484,-0.7292049034378849,6.443573939642976
SUBIACO,6811.0,2.109024225517545,5.610675524886215,3.230707531933638,3.230707531933638,4.1525693730729705,9.076558345160606,6.158376156217883,6.158376156217883,3.5820402197785426,3.8100553179613983,3.916827321527804,3.916827321527804,5.1411032016124345,5.282862268208017,5.5603038042054616,5.5603038042054616,6811.0,1.3818102334458962,4.562384329271277,1.821323006900602,14.9226141535751,44.15187523450627,20.638293446875156,3.9309466148612207,4.429209215293347,4.291591267946088,13.18100979781608,20.67539515166857,14.318284951439448,-0.7272139920716487,10.770044780502129,-1.0482911956149383,35.075316889345665,-1.409384525033036,14.479917290657273
TOLFA,4645.0,3.771252421959096,3.771252421959096,3.616268030139936,3.81462325080732,5.342115177610333,5.342115177610333,5.076480086114101,5.457911733046286,17.615444132919272,17.615444132919272,18.806919059218604,17.495235980117556,21.40176524391284,21.40176524391284,24.64267132435118,21.048211853319565,4645.0,5.408939181916039,5.408939181916039,5.159583423035522,19.87439002511661,19.87439002511661,18.190940078937924,27.998600107862533,27.998600107862533,28.023348845204065,63.29784202921577,63.29784202921577,69.11968786098501,1.6376867599569427,14.532274847506278,1.6376867599569427,14.532274847506278,1.5433153928955856,13.114459992823823
