Comune,Nucleo_ID,Popolazione,mean_km,St.Dv_km,mean_min,St.Dv_min,match_ratio
CAPRANICA PRENESTINA,5801910001,193.0,6.767333333333333,5.347995543503504,10.649999999999999,6.841600689897065,3/3
CAPRANICA PRENESTINA,5801910002,46.0,4.070666666666666,5.169594310323908,7.216666666666666,8.31384387633061,3/3
CAPRANICA PRENESTINA,5801920002,33.0,7.314333333333333,5.347995543503503,12.466666666666667,6.841600689897066,3/3
CARPINETO ROMANO,5802010001,3866.0,0.5696666666666668,0.41135912939101443,2.0444444444444443,1.3157521437199726,3/3
CASAPE,5802110001,622.0,0.196,,1.2166666666666666,,1/1
CASTEL GANDOLFO,5802210001,3464.0,2.022333333333333,2.1686920789575757,4.666666666666667,4.528275364614853,3/3
CASTEL GANDOLFO,5802210002,4804.0,3.9466666666666668,2.813904108766561,6.9,4.478932164404071,3/3
CASTEL GANDOLFO,5802220001,156.0,3.181333333333333,1.487456329891178,6.905555555555555,2.6805023022919774,3/3
CASTEL MADAMA,5802310001,5770.0,0.3345,0.06293250352560274,1.725,0.20034692133618853,2/2
CASTEL MADAMA,5802310002,126.0,5.462,0.2446589462905455,8.383333333333335,1.1313708498984762,2/2
CASTEL MADAMA,5802320002,53.0,5.229,0.2446589462905455,9.216666666666667,1.1313708498984771,2/2
CASTEL MADAMA,5802320005,115.0,4.556,0.2446589462905455,7.883333333333333,1.1313708498984762,2/2
CASTEL MADAMA,5802320004,48.0,4.0325,0.2453660530717323,7.416666666666667,1.1313708498984762,2/2
CASTEL MADAMA,5802326603,23.0,5.268,0.2446589462905455,8.799999999999999,1.1313708498984758,2/2
CASTEL SAN PIETRO ROMANO,5802510001,32.0,5.319,,10.533333333333333,,1/1
CASTEL SAN PIETRO ROMANO,5802510002,386.0,0.656,,2.0833333333333335,,1/1
CASTEL SAN PIETRO ROMANO,5802520002,229.0,0.952,,2.0833333333333335,,1/1
CASTEL SAN PIETRO ROMANO,5802510003,106.0,2.8050000000000006,,4.583333333333333,,1/1
CASTEL SAN PIETRO ROMANO,5802526601,1.0,1.662,,4.4,,1/1
CASTELNUOVO DI PORTO,5802410001,3937.0,4.8389999999999995,5.635641046056784,6.8,6.646803743153546,2/2
CASTELNUOVO DI PORTO,5802410002,1680.0,4.902500000000001,6.60932708375066,7.066666666666666,8.815264538792293,2/2
CASTELNUOVO DI PORTO,5802420001,207.0,8.536,5.289158723275375,12.85,7.660323462854264,2/2
CASTELNUOVO DI PORTO,5802420005,449.0,5.614000000000001,3.4054262581944132,9.075000000000001,3.523748792912962,2/2
CASTELNUOVO DI PORTO,5802420006,128.0,8.277000000000001,6.638318461779308,12.208333333333332,8.567777165377,2/2
CASTELNUOVO DI PORTO,5802420004,910.0,6.0955,3.884137549057706,8.6,4.431202495435697,2/2
CASTELNUOVO DI PORTO,5802420003,394.0,8.267,5.289158723275375,12.73333333333333,7.660323462854264,2/2
CAVE,5802610001,8340.0,1.1323333333333334,0.1986084926012313,3.111111111111111,0.615840287135601,3/3
CAVE,5802610002,1586.0,1.9143333333333332,2.9114484940203442,3.3,3.9598330492304568,3/3
CAVE,5802620006,81.0,3.4316666666666666,0.6013570763974875,5.4944444444444445,0.8513605668662456,3/3
CAVE,5802620004,66.0,3.843666666666667,1.4491660820393686,5.461111111111111,2.675108166729657,3/3
CERRETO LAZIALE,5802710001,1044.0,0.173,,0.6,,1/1
CERRETO LAZIALE,5802710002,25.0,2.508,,4.483333333333333,,1/1
CERVARA DI ROMA,5802810001,184.0,1.9879999999999998,,4.583333333333333,,1/1
CERVARA DI ROMA,5802810002,42.0,9.437,,13.8,,1/1
CERVARA DI ROMA,5802820001,82.0,8.275,,16.0,,1/1
CERVARA DI ROMA,5802820006,39.0,4.889,,6.783333333333333,,1/1
CERVARA DI ROMA,5802826603,12.0,6.194,,9.066666666666666,,1/1
CERVARA DI ROMA,5802826705,13.0,8.263,,12.183333333333334,,1/1
CERVARA DI ROMA,5802826602,15.0,5.603,,8.35,,1/1
CERVETERI,5802910006,151.0,5.554333333333334,4.318721840236221,7.4222222222222225,7.010237223227608,3/3
CERVETERI,5802910001,81.0,7.145333333333333,1.842936334584929,10.405555555555557,3.1134267176097024,3/3
CERVETERI,5802910002,16299.0,0.644,0.8132822388322519,2.127777777777778,2.0820885169926355,3/3
CERVETERI,5802910004,299.0,12.210666666666668,0.18732413975068227,15.03888888888889,0.2699451247390294,3/3
CERVETERI,5802920001,179.0,9.096333333333332,0.5260079213598726,10.88888888888889,1.0874707318326287,3/3
CERVETERI,5802910005,3897.0,4.382333333333333,6.736673239317262,6.477777777777779,8.708940701839012,3/3
CERVETERI,5802910003,9601.0,3.6836666666666664,2.332550178095497,7.538888888888889,3.773347074965163,3/3
CERVETERI,5802910007,47.0,12.483,2.5619422319794807,15.75,3.0172191022713473,3/3
CERVETERI,5802920014,52.0,7.824666666666667,2.113804469039966,9.933333333333334,2.422521643063506,3/3
CERVETERI,5802920005,60.0,8.162666666666667,2.8350058788886723,8.466666666666667,3.3058449919969193,3/3
CERVETERI,5802920013,152.0,6.968333333333333,2.3602424310509575,9.600000000000001,3.3199313915267052,3/3
CERVETERI,5802920006,100.0,7.253333333333333,4.318721840236221,9.905555555555555,6.981370713336817,3/3
CERVETERI,5802920011,144.0,7.280333333333334,4.680709490379993,10.166666666666666,7.260413976565738,3/3
CERVETERI,5802920004,93.0,7.6356666666666655,2.359674836356343,10.005555555555556,3.324836392521749,3/3
CERVETERI,5802920003,42.0,8.039333333333333,1.9914139030682028,10.57777777777778,2.978363333804012,3/3
CERVETERI,5802926620,14.0,2.8756666666666666,1.2702292444017078,6.277777777777777,1.817074368114651,3/3
CERVETERI,5802926612,30.0,17.015,0.5255891931917925,21.05,1.0970921160554885,3/3
CERVETERI,5802920019,38.0,6.461333333333333,0.3389842670882136,8.927777777777777,0.8727882098534899,3/3
CERVETERI,5802926622,32.0,5.082666666666666,4.336619113241713,6.638888888888888,6.057647447036893,3/3
CERVETERI,5802926607,32.0,6.297666666666667,5.582795028776655,8.638888888888888,7.645302358190167,3/3
CERVETERI,5802926615,37.0,9.363333333333335,0.11225566058481554,10.338888888888889,0.16694421334796347,3/3
CERVETERI,5802926609,19.0,4.5889999999999995,0.28929569647680536,7.96111111111111,0.29454924759581297,3/3
CERVETERI,5802926610,16.0,4.735666666666667,6.068629609173173,7.677777777777778,7.452858015056547,3/3
CERVETERI,5802926616,20.0,9.627,1.929618874285801,11.194444444444445,2.8147100370362472,3/3
CERVETERI,5802926717,16.0,7.896000000000001,3.942303007126672,9.327777777777778,3.815768938574844,3/3
CIAMPINO,5811810001,36032.0,0.8800000000000001,0.1789553016817328,2.577777777777778,0.4726795171423508,3/3
CIAMPINO,5811810002,327.0,2.806,0.10734989520255714,5.527777777777778,0.25837813231629975,3/3
CIAMPINO,5811820001,503.0,2.214,0.5215582421935253,4.4222222222222225,1.1790218796072414,3/3
CIAMPINO,5811810003,118.0,2.8046666666666664,0.4683122177920765,5.899999999999999,1.458023776669411,3/3
CIAMPINO,5811820006,243.0,3.0733333333333333,0.10787183753572253,5.93888888888889,0.2551325000712229,3/3
CIAMPINO,5811820004,580.0,2.5496666666666665,0.5153215824447228,5.011111111111111,1.3292994534855707,3/3
CIAMPINO,5811826702,29.0,2.9633333333333334,0.6336886722463431,5.211111111111111,1.3764218238014958,3/3
CICILIANO,5803010001,1057.0,0.463,,1.6,,1/1
CICILIANO,5803020001,56.0,2.071,,5.45,,1/1
CINETO ROMANO,5803110001,491.0,0.759,,2.1333333333333333,,1/1
CINETO ROMANO,5803120001,75.0,1.455,,4.666666666666667,,1/1
CIVITELLA SAN PAOLO,5803310001,1372.0,0.036,,0.1,,1/1
CIVITELLA SAN PAOLO,5803320002,100.0,2.389,,3.8666666666666667,,1/1
CIVITELLA SAN PAOLO,5803326601,13.0,2.734,,4.483333333333333,,1/1
COLLEFERRO,5803410001,19545.0,0.709,0.04687216658103184,2.227777777777778,0.3909864068869534,3/3
COLLEFERRO,5803420002,64.0,2.3673333333333333,0.056580326380583246,5.2444444444444445,0.18282758524338136,3/3
COLLEFERRO,5803420001,38.0,3.567333333333334,0.47328039610080364,6.661111111111111,1.0168487997148252,3/3
COLLEFERRO,5803410003,873.0,4.558,0.007071067811865324,7.516666666666666,0.0235702260395515,2/2
COLONNA,5803510001,3854.0,0.8683333333333333,0.10291906205039637,2.344444444444445,0.49478764618249593,3/3
COLONNA,5803510002,21.0,3.2179999999999995,0.08464041587799516,6.488888888888889,0.34210676262979195,3/3
COLONNA,5803526601,40.0,1.6356666666666664,0.18164342358955177,3.8,0.3767551518485773,3/3
FIANO ROMANO,5803610001,13944.0,1.4689999999999999,0.05892367945062486,3.138888888888889,0.07876359377087695,3/3
FILACCIANO,5803710001,370.0,0.168,,0.8666666666666667,,1/1
FONTE NUOVA,5812210001,8570.0,1.6583333333333334,0.6669042909843461,3.2333333333333334,1.2049665739946664,3/3
FONTE NUOVA,5812210002,22121.0,0.5903333333333334,0.08476044675043498,2.0944444444444446,0.5872093449655028,3/3
FONTE NUOVA,5812210003,155.0,3.881,1.312582568831386,6.011111111111112,2.0045319025019657,3/3
FONTE NUOVA,5812220004,96.0,2.667666666666667,0.78208013229677,4.894444444444444,1.8782625935609671,3/3
FONTE NUOVA,5812226701,84.0,4.160666666666667,0.5378906332455821,7.511111111111112,1.590801102636074,3/3
FORMELLO,5803810001,8039.0,3.149,3.5206293471480357,4.750000000000001,3.865553000542096,3/3
FORMELLO,5803810002,3217.0,5.696,4.751316343919861,7.594444444444445,6.336168955846825,3/3
FORMELLO,5803820001,144.0,9.620333333333333,0.3722436478079023,11.33888888888889,1.803571559536901,3/3
FORMELLO,5803820007,159.0,4.417,1.281082354885899,6.916666666666667,0.904771303209331,3/3
FORMELLO,5803820005,263.0,6.134999999999999,0.5875738251488063,9.644444444444446,0.9522390767340201,3/3
FORMELLO,5803820014,198.0,4.6323333333333325,0.5870922698633777,6.822222222222222,0.9430054396763886,3/3
FORMELLO,5803820013,74.0,4.924666666666667,0.2820715039370927,7.383333333333333,1.3000000000000003,3/3
FRASCATI,5803910001,22080.0,3.5623333333333327,0.23794186965167205,10.472222222222221,0.36222051806006755,3/3
GALLICANO NEL LAZIO,5804010001,1575.0,4.785666666666667,0.04675824347998255,9.544444444444444,0.08388704928078582,3/3
GALLICANO NEL LAZIO,5804010002,3962.0,1.8253333333333333,0.046231302526895536,4.877777777777777,0.08388704928078629,3/3
GALLICANO NEL LAZIO,5804020003,75.0,3.4170000000000003,0.04670117771534247,7.7555555555555555,0.07515416254704797,3/3
GALLICANO NEL LAZIO,5804026604,11.0,7.215333333333334,0.04623130252689575,11.638888888888888,0.07515416254704843,3/3
GALLICANO NEL LAZIO,5804026606,26.0,2.9523333333333333,0.046231302526895515,7.022222222222222,0.07515416254704797,3/3
GAVIGNANO,5804110001,754.0,0.83,,1.8666666666666667,,1/1
GAVIGNANO,5804120005,48.0,3.959,,6.716666666666666,,1/1
GAVIGNANO,5804120008,121.0,1.75,,2.9833333333333334,,1/1
GAVIGNANO,5804120009,65.0,3.234,,4.766666666666667,,1/1
GAVIGNANO,5804120010,102.0,2.806,,5.2666666666666675,,1/1
GAVIGNANO,5804120006,65.0,3.023,,5.916666666666667,,1/1
GAVIGNANO,5804120011,37.0,5.37,,7.766666666666667,,1/1
GENAZZANO,5804210001,4151.0,0.25166666666666665,0.017672954855748765,1.077777777777778,0.09179284245476843,3/3
GENAZZANO,5804220002,204.0,6.745000000000001,0.05436910887627267,8.205555555555556,0.050917507721731384,3/3
GENAZZANO,5804220003,56.0,2.115666666666667,0.01767295485574874,4.094444444444444,0.09179284245476847,3/3
GENAZZANO,5804226601,39.0,5.407666666666667,0.054500764520631545,8.066666666666666,0.060092521257733435,3/3
GENAZZANO,5804226604,28.0,6.4206666666666665,0.01767295485574874,9.644444444444444,0.09179284245476761,3/3
GENAZZANO,5804226706,3.0,4.309666666666667,0.01767295485574874,6.361111111111111,0.09179284245476847,3/3
GENAZZANO,5804226707,9.0,2.6666666666666665,0.01767295485574874,4.738888888888889,0.10046189622236144,3/3
GENAZZANO,5804226708,10.0,3.296666666666667,0.017672954855748848,5.48888888888889,0.10046189622236144,3/3
GENZANO DI ROMA,5804310001,850.0,8.347999999999999,0.021071307505705347,14.516666666666667,0.1258305739211792,3/3
GENZANO DI ROMA,5804310002,19339.0,0.8486666666666666,0.021548395145192,4.461111111111111,0.133680104616844,3/3
GENZANO DI ROMA,5804320002,141.0,4.778666666666667,0.021548395145192054,8.661111111111113,0.13368010461684446,3/3
GENZANO DI ROMA,5804320001,53.0,9.565666666666667,0.7209301861715409,14.78888888888889,0.3497353496786031,3/3
GENZANO DI ROMA,5804310003,682.0,9.908666666666667,0.7209301861715409,14.177777777777779,0.3591399190865331,3/3
GENZANO DI ROMA,5804320003,47.0,2.7696666666666663,0.573084054335255,5.383333333333333,1.7409288708426123,3/3
GENZANO DI ROMA,5804326705,24.0,7.177333333333333,0.02159475244899411,11.477777777777778,0.13368010461684446,3/3
GENZANO DI ROMA,5804326704,54.0,7.449000000000001,0.02107130750570539,12.65,0.1258305739211792,3/3
GERANO,5804410001,936.0,0.914,,3.3666666666666663,,1/1
GERANO,5804426602,21.0,1.028,,3.05,,1/1
GORGA,5804510001,459.0,0.268,,0.6,,1/1
